panel_id,iso3,country_name_en,year,source,fund_type,amount_usd,amount_known_count,price_basis
CIV::aiddata::grant,CIV,Cote d'Ivoire,2008,aiddata,grant,1453182.031241,4,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2008,aiddata,loan,48636219.557855,1,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2008,chapo,grant,1538996.226775,3,constant_2021_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2008,codf,loan,34530000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2009,aiddata,grant,10149760.030492,1,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2009,chapo,grant,10988860.581097,1,constant_2021_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2010,aiddata,loan,36480320.185634,1,constant_2023_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2010,codf,loan,59080000.0,1,nominal_usd
CIV::aiddata::debt_relief,CIV,Cote d'Ivoire,2011,aiddata,debt_relief,13185321.876036,1,constant_2023_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2011,aiddata,grant,6749219.011544,3,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2011,aiddata,loan,130444051.353343,1,constant_2023_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2012,aiddata,grant,48993055.442993,6,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2012,aiddata,loan,115602081.952953,3,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2012,chapo,grant,7725311.633498,1,constant_2021_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2012,codf,loan,210170000.0,2,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2013,aiddata,grant,4120328.200792,3,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2013,aiddata,loan,516985645.56945,1,constant_2023_usd
CIV::cgef::loan,CIV,Cote d'Ivoire,2013,cgef,loan,500000000.0,1,nominal_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2013,chapo,grant,1462715.334364,1,constant_2021_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2013,codf,loan,500000000.0,1,nominal_usd
CIV::cofi::equity,CIV,Cote d'Ivoire,2013,cofi,equity,72000000.0,1,nominal_usd
CIV::cofi::loan,CIV,Cote d'Ivoire,2013,cofi,loan,486200000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2014,aiddata,grant,19420519.442313,3,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2014,aiddata,loan,985128997.167801,4,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2014,chapo,grant,898396.36829,1,constant_2021_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2014,codf,loan,891410000.0,2,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2015,aiddata,grant,37466001.127514,2,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2015,aiddata,loan,813726424.780944,2,constant_2023_usd
CIV::cgef::loan,CIV,Cote d'Ivoire,2015,cgef,loan,769380000.0,2,nominal_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2015,codf,loan,769380000.0,2,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2016,aiddata,grant,16553.557581,1,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2016,aiddata,loan,100342938.999033,2,constant_2023_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2016,codf,loan,57110000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2017,aiddata,grant,24069590.580638,3,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2017,aiddata,loan,127554450.803696,2,constant_2023_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2017,codf,loan,127960000.0,2,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2018,aiddata,grant,30855087.44951,4,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2018,aiddata,loan,1210844266.748527,13,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2018,chapo,grant,346044.053705,1,constant_2021_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2018,codf,loan,297430000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2019,aiddata,grant,242444.948489,2,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2019,aiddata,loan,1241011258.887411,10,constant_2023_usd
CIV::cgef::loan,CIV,Cote d'Ivoire,2019,cgef,loan,289100000.0,1,nominal_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2019,codf,loan,572910000.0,2,nominal_usd
CIV::cofi::loan,CIV,Cote d'Ivoire,2019,cofi,loan,290000000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2020,aiddata,grant,1403794.401613,14,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2020,aiddata,loan,920969230.965444,4,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2020,chapo,grant,1519587.222011,14,constant_2021_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2021,aiddata,grant,15244107.832517,2,constant_2023_usd
CIV::chapo::grant,CIV,Cote d'Ivoire,2021,chapo,grant,16531200.0,2,constant_2021_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2022,aiddata,grant,51505788.231037,1,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2022,aiddata,loan,33420297.699409,1,constant_2023_usd
CIV::codf::loan,CIV,Cote d'Ivoire,2022,codf,loan,199660000.0,1,nominal_usd
CIV::aiddata::grant,CIV,Cote d'Ivoire,2023,aiddata,grant,582742.947742,4,constant_2023_usd
CIV::aiddata::loan,CIV,Cote d'Ivoire,2023,aiddata,loan,209687693.496455,3,constant_2023_usd
CMR::aiddata::debt_relief,CMR,Cameroon,2001,aiddata,debt_relief,78965739.230307,1,constant_2023_usd
CMR::aiddata::grant,CMR,Cameroon,2001,aiddata,grant,56960664.210693,1,constant_2023_usd
CMR::cancel::debt_relief,CMR,Cameroon,2001,cancel,debt_relief,22900000.0,1,nominal_usd
CMR::cancel::debt_relief,CMR,Cameroon,2002,cancel,debt_relief,71000000.0,1,nominal_usd
CMR::restruct::loan,CMR,Cameroon,2002,restruct,loan,5150000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2003,aiddata,grant,13868899.063226,3,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2003,chapo,grant,15015554.566637,3,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2004,cla,loan,3620000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2006,aiddata,grant,1753292.931776,2,constant_2023_usd
CMR::cla::loan,CMR,Cameroon,2006,cla,loan,5020000.0,1,nominal_usd
CMR::aiddata::debt_relief,CMR,Cameroon,2007,aiddata,debt_relief,53251699.207143,1,constant_2023_usd
CMR::aiddata::grant,CMR,Cameroon,2007,aiddata,grant,15608620.899839,4,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2007,aiddata,loan,124515497.040499,6,constant_2023_usd
CMR::cancel::debt_relief,CMR,Cameroon,2007,cancel,debt_relief,32000000.0,1,nominal_usd
CMR::chapo::grant,CMR,Cameroon,2007,chapo,grant,5806252.571366,3,constant_2021_usd
CMR::chapo::loan,CMR,Cameroon,2007,chapo,loan,7096555.031048,1,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2007,cla,loan,105880000.0,9,nominal_usd
CMR::aiddata::loan,CMR,Cameroon,2008,aiddata,loan,34554738.245906,1,constant_2023_usd
CMR::aiddata::grant,CMR,Cameroon,2009,aiddata,grant,11374939.460638,4,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2009,aiddata,loan,284129108.739437,5,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2009,chapo,grant,12092583.672676,3,constant_2021_usd
CMR::chapo::loan,CMR,Cameroon,2009,chapo,loan,10993257.884251,1,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2009,cla,loan,204790000.0,5,nominal_usd
CMR::codf::loan,CMR,Cameroon,2009,codf,loan,190160000.0,3,nominal_usd
CMR::cofi::loan,CMR,Cameroon,2009,cofi,loan,53000000.0,1,nominal_usd
CMR::aiddata::debt_relief,CMR,Cameroon,2010,aiddata,debt_relief,5700050.029005,1,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2010,aiddata,loan,135049856.171994,5,constant_2023_usd
CMR::cancel::debt_relief,CMR,Cameroon,2010,cancel,debt_relief,4100000.0,1,nominal_usd
CMR::cgef::loan,CMR,Cameroon,2010,cgef,loan,44470000.0,1,nominal_usd
CMR::cla::loan,CMR,Cameroon,2010,cla,loan,97690000.0,4,nominal_usd
CMR::codf::loan,CMR,Cameroon,2010,codf,loan,76300000.0,2,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2011,aiddata,grant,2021749.354326,2,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2011,aiddata,loan,653553912.245368,4,constant_2023_usd
CMR::cgef::loan,CMR,Cameroon,2011,cgef,loan,541570000.0,1,nominal_usd
CMR::chapo::grant,CMR,Cameroon,2011,chapo,grant,2187871.273867,2,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2011,cla,loan,1113150000.0,5,nominal_usd
CMR::codf::loan,CMR,Cameroon,2011,codf,loan,1097670000.0,4,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2012,aiddata,grant,20414516.785339,5,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2012,aiddata,loan,740174416.69372,3,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2012,chapo,grant,744455.608443,1,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2012,cla,loan,974830000.0,3,nominal_usd
CMR::codf::loan,CMR,Cameroon,2012,codf,loan,974820000.0,3,nominal_usd
CMR::cofi::loan,CMR,Cameroon,2012,cofi,loan,541000000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2013,aiddata,grant,59613189.698414,4,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2013,aiddata,loan,971190162.0709,4,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2013,chapo,grant,1009028.660322,1,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2013,cla,loan,423150000.0,5,nominal_usd
CMR::codf::loan,CMR,Cameroon,2013,codf,loan,395710000.0,3,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2014,aiddata,grant,1659.423617,1,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2014,aiddata,loan,395667450.88298,1,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2014,chapo,grant,1791.364902,1,constant_2021_usd
CMR::cla::loan,CMR,Cameroon,2014,cla,loan,385810000.0,1,nominal_usd
CMR::codf::loan,CMR,Cameroon,2014,codf,loan,385810000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2015,aiddata,grant,16227276.090368,3,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2015,aiddata,loan,2190409064.667526,6,constant_2023_usd
CMR::cla::loan,CMR,Cameroon,2015,cla,loan,1187860000.0,4,nominal_usd
CMR::codf::loan,CMR,Cameroon,2015,codf,loan,1097760000.0,3,nominal_usd
CMR::cofi::loan,CMR,Cameroon,2015,cofi,loan,90000000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2016,aiddata,grant,5533562.248243,3,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2016,aiddata,loan,656149808.272321,2,constant_2023_usd
CMR::cla::loan,CMR,Cameroon,2016,cla,loan,206980000.0,2,nominal_usd
CMR::codf::loan,CMR,Cameroon,2016,codf,loan,206490000.0,2,nominal_usd
CMR::cofi::loan,CMR,Cameroon,2016,cofi,loan,81000000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2017,aiddata,grant,16307071.901787,6,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2017,aiddata,loan,1031797640.692977,5,constant_2023_usd
CMR::cgef::loan,CMR,Cameroon,2017,cgef,loan,141840000.0,1,nominal_usd
CMR::cla::loan,CMR,Cameroon,2017,cla,loan,969440000.0,5,nominal_usd
CMR::codf::loan,CMR,Cameroon,2017,codf,loan,814270000.0,3,nominal_usd
CMR::cofi::loan,CMR,Cameroon,2017,cofi,loan,142000000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2018,aiddata,grant,11203987.405902,3,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2018,aiddata,loan,173145634.670264,3,constant_2023_usd
CMR::cla::loan,CMR,Cameroon,2018,cla,loan,131530000.0,2,nominal_usd
CMR::codf::loan,CMR,Cameroon,2018,codf,loan,122360000.0,2,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2019,aiddata,grant,84194881.861988,1,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2019,aiddata,loan,104759191.151936,3,constant_2023_usd
CMR::cancel::debt_relief,CMR,Cameroon,2019,cancel,debt_relief,78000000.0,1,nominal_usd
CMR::cla::loan,CMR,Cameroon,2019,cla,loan,100910000.0,2,nominal_usd
CMR::restruct::loan,CMR,Cameroon,2019,restruct,loan,253000000.0,1,nominal_usd
CMR::aiddata::grant,CMR,Cameroon,2020,aiddata,grant,6835788.469173,12,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2020,aiddata,loan,70244469.955432,1,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2020,chapo,grant,7302607.256661,12,constant_2021_usd
CMR::aiddata::grant,CMR,Cameroon,2021,aiddata,grant,62808568.068999,3,constant_2023_usd
CMR::aiddata::loan,CMR,Cameroon,2021,aiddata,loan,46215569.110333,1,constant_2023_usd
CMR::chapo::grant,CMR,Cameroon,2021,chapo,grant,21600000.0,2,constant_2021_usd
CMR::aiddata::grant,CMR,Cameroon,2022,aiddata,grant,65814.387058,1,constant_2023_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2000,aiddata,grant,23696902.437371,4,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2000,aiddata,loan,22907065.099911,1,constant_2023_usd
COD::aiddata::debt_relief,COD,"Congo, Dem. Rep.",2002,aiddata,debt_relief,55220194.289052,2,constant_2023_usd
COD::cancel::debt_relief,COD,"Congo, Dem. Rep.",2002,cancel,debt_relief,17800000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2003,aiddata,grant,14679260.239533,2,constant_2023_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2004,aiddata,grant,7625004.859089,1,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2005,cla,loan,1220000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2006,aiddata,grant,6418163.436687,1,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2006,aiddata,loan,370345992.602666,3,constant_2023_usd
COD::aiddata::debt_relief,COD,"Congo, Dem. Rep.",2007,aiddata,debt_relief,54553079.080568,1,constant_2023_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2007,aiddata,grant,26964319.64527,2,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2007,aiddata,loan,174464276.094817,1,constant_2023_usd
COD::cancel::debt_relief,COD,"Congo, Dem. Rep.",2007,cancel,debt_relief,37400000.0,1,nominal_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2007,cla,loan,1310000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2008,aiddata,grant,4765488.87506,4,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2008,aiddata,loan,8797727335.13766,7,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2008,cla,loan,402170000.0,8,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2008,codf,loan,345250000.0,5,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2009,aiddata,grant,27475766.858099,6,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2009,cla,loan,98590000.0,5,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2009,codf,loan,55200000.0,2,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2010,aiddata,grant,3761423.189843,7,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2010,cla,loan,37860000.0,2,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2011,aiddata,grant,7715277.782513,7,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2011,aiddata,loan,1048861662.777779,4,constant_2023_usd
COD::cgef::loan,COD,"Congo, Dem. Rep.",2011,cgef,loan,360000000.0,1,nominal_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2011,cla,loan,620130000.0,9,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2011,codf,loan,412630000.0,2,nominal_usd
COD::cofi::loan,COD,"Congo, Dem. Rep.",2011,cofi,loan,367000000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2012,aiddata,grant,32366559.204825,10,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2012,aiddata,loan,93585459.91229,2,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2012,cla,loan,304160000.0,2,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2012,codf,loan,304130000.0,2,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2013,aiddata,grant,10962010.538865,9,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2013,aiddata,loan,2781382773.163642,2,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2013,cla,loan,8000000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2014,aiddata,grant,18484642.84648,6,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2014,aiddata,loan,230749465.704839,1,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2014,cla,loan,46290000.0,2,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2014,codf,loan,30000000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2015,aiddata,grant,30967882.78512,9,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2015,aiddata,loan,770622679.899362,5,constant_2023_usd
COD::cgef::loan,COD,"Congo, Dem. Rep.",2015,cgef,loan,509430000.0,1,nominal_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2015,cla,loan,656700000.0,14,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2015,codf,loan,543600000.0,2,nominal_usd
COD::cofi::loan,COD,"Congo, Dem. Rep.",2015,cofi,loan,825000000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2016,aiddata,grant,1911862.921211,2,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2016,aiddata,loan,1570639064.813977,5,constant_2023_usd
COD::cgef::loan,COD,"Congo, Dem. Rep.",2016,cgef,loan,10000000.0,1,nominal_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2016,cla,loan,98430000.0,11,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2017,aiddata,grant,82489969.222489,4,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2017,aiddata,loan,1336647787.561769,4,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2017,cla,loan,10500000.0,2,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2018,aiddata,grant,1006296.294138,1,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2018,aiddata,loan,1074603686.583897,5,constant_2023_usd
COD::cgef::loan,COD,"Congo, Dem. Rep.",2018,cgef,loan,299000000.0,1,nominal_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2018,cla,loan,694650000.0,9,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2018,codf,loan,667150000.0,4,nominal_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2019,aiddata,loan,482238193.205697,3,constant_2023_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2020,aiddata,grant,2381086.899642,3,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2020,aiddata,loan,2592976803.404491,6,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2020,cla,loan,150000000.0,1,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2020,codf,loan,150000000.0,1,nominal_usd
COD::aiddata::grant,COD,"Congo, Dem. Rep.",2021,aiddata,grant,23053540.92945,3,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2021,aiddata,loan,276642491.153404,2,constant_2023_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2022,aiddata,loan,18898382.627642,1,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2022,cla,loan,23990000.0,1,nominal_usd
COD::aiddata::loan,COD,"Congo, Dem. Rep.",2023,aiddata,loan,496972112.980579,2,constant_2023_usd
COD::cla::loan,COD,"Congo, Dem. Rep.",2024,cla,loan,240000000.0,1,nominal_usd
COD::codf::loan,COD,"Congo, Dem. Rep.",2024,codf,loan,240000000.0,1,nominal_usd
COG::cla::loan,COG,"Congo, Rep.",2000,cla,loan,24160000.0,1,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2002,chapo,grant,24158020.227576,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2003,cla,loan,238000000.0,1,nominal_usd
COG::cofi::loan,COG,"Congo, Rep.",2003,cofi,loan,238000000.0,1,nominal_usd
COG::cla::loan,COG,"Congo, Rep.",2005,cla,loan,551510000.0,1,nominal_usd
COG::chapo::loan,COG,"Congo, Rep.",2006,chapo,loan,52830676.216674,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2006,cla,loan,1460360000.0,10,nominal_usd
COG::cancel::debt_relief,COG,"Congo, Rep.",2007,cancel,debt_relief,64000000.0,1,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2008,chapo,grant,1020436.456288,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2008,cla,loan,160000000.0,1,nominal_usd
COG::codf::loan,COG,"Congo, Rep.",2008,codf,loan,266250000.0,2,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2009,chapo,grant,26527777.180325,2,constant_2021_usd
COG::cofi::loan,COG,"Congo, Rep.",2009,cofi,loan,264000000.0,1,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2012,chapo,grant,16437729.810962,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2012,cla,loan,1047600000.0,2,nominal_usd
COG::codf::loan,COG,"Congo, Rep.",2012,codf,loan,1046620000.0,2,nominal_usd
COG::cofi::loan,COG,"Congo, Rep.",2012,cofi,loan,142000000.0,1,nominal_usd
COG::cgef::loan,COG,"Congo, Rep.",2013,cgef,loan,128980000.0,2,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2013,chapo,grant,1834597.564222,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2013,cla,loan,585790000.0,7,nominal_usd
COG::codf::loan,COG,"Congo, Rep.",2013,codf,loan,563290000.0,6,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2014,chapo,grant,898396.36829,1,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2014,cla,loan,601290000.0,8,nominal_usd
COG::codf::loan,COG,"Congo, Rep.",2014,codf,loan,566540000.0,5,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2016,chapo,grant,1234538.458425,1,constant_2021_usd
COG::chapo::grant,COG,"Congo, Rep.",2017,chapo,grant,1744544.235554,2,constant_2021_usd
COG::cla::loan,COG,"Congo, Rep.",2017,cla,loan,376640000.0,3,nominal_usd
COG::codf::loan,COG,"Congo, Rep.",2017,codf,loan,376690000.0,3,nominal_usd
COG::restruct::loan,COG,"Congo, Rep.",2018,restruct,loan,116000000.0,1,nominal_usd
COG::cancel::debt_relief,COG,"Congo, Rep.",2019,cancel,debt_relief,20000000.0,1,nominal_usd
COG::restruct::loan,COG,"Congo, Rep.",2019,restruct,loan,1612000000.0,1,nominal_usd
COG::chapo::grant,COG,"Congo, Rep.",2020,chapo,grant,224199.444045,3,constant_2021_usd
COG::chapo::grant,COG,"Congo, Rep.",2021,chapo,grant,6253446.341947,4,constant_2021_usd
COM::aiddata::grant,COM,Comoros,2000,aiddata,grant,11858788.212714,1,constant_2023_usd
COM::aiddata::debt_relief,COM,Comoros,2001,aiddata,debt_relief,11612608.710339,1,constant_2023_usd
COM::aiddata::grant,COM,Comoros,2001,aiddata,grant,5611888.099576,1,constant_2023_usd
COM::cancel::debt_relief,COM,Comoros,2001,cancel,debt_relief,5000000.0,1,nominal_usd
COM::aiddata::grant,COM,Comoros,2002,aiddata,grant,82562.942617,1,constant_2023_usd
COM::aiddata::grant,COM,Comoros,2004,aiddata,grant,19140757.63602,2,constant_2023_usd
COM::cla::loan,COM,Comoros,2004,cla,loan,8000000.0,1,nominal_usd
COM::aiddata::debt_relief,COM,Comoros,2005,aiddata,debt_relief,6012991.557099,1,constant_2023_usd
COM::aiddata::grant,COM,Comoros,2005,aiddata,grant,33996.598214,2,constant_2023_usd
COM::cancel::debt_relief,COM,Comoros,2005,cancel,debt_relief,3300000.0,1,nominal_usd
COM::aiddata::grant,COM,Comoros,2006,aiddata,grant,2589150.132068,1,constant_2023_usd
COM::aiddata::grant,COM,Comoros,2007,aiddata,grant,531700.650956,1,constant_2023_usd
COM::chapo::grant,COM,Comoros,2007,chapo,grant,575764.602523,1,constant_2021_usd
COM::aiddata::grant,COM,Comoros,2008,aiddata,grant,1418556.403771,1,constant_2023_usd
COM::aiddata::grant,COM,Comoros,2009,aiddata,grant,15358670.490318,1,constant_2023_usd
