metric_id,metric_label,iso3,country_name_en,observed_year_count,first_observed_year,last_observed_year,total_value,annual_mean,annual_median,rank_within_metric,unit,price_basis,aggregation_caveat
fdi_flow,FDI flow,SWZ,Eswatini,22,2003,2024,0.0,0.0,0.0,53,USD,nominal_usd,nominal_values_not_inflation_adjusted
fdi_flow,FDI flow,LBY,Libya,22,2003,2024,-291080000.0,-13230909.090909,-4735000.0,54,USD,nominal_usd,nominal_values_not_inflation_adjusted
ihme,IHME DAH disbursement,NGA,Nigeria,24,2000,2023,36957.805218,1539.908551,1675.719744,1,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,ETH,Ethiopia,24,2000,2023,26523.643307,1105.151804,1291.056767,2,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,KEN,Kenya,24,2000,2023,23176.356499,965.681521,1089.223071,3,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,TZA,Tanzania,24,2000,2023,23040.82535,960.03439,1133.232574,4,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,COD,"Congo, Dem. Rep.",24,2000,2023,22206.758558,925.281607,934.694757,5,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,UGA,Uganda,24,2000,2023,20608.079117,858.669963,875.135348,6,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,ZAF,South Africa,24,2000,2023,19264.958676,802.706612,947.691521,7,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MOZ,Mozambique,24,2000,2023,19234.271815,801.427992,783.996335,8,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,ZMB,Zambia,24,2000,2023,14605.000588,608.541691,652.914593,9,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MWI,Malawi,24,2000,2023,12434.822258,518.117594,566.75975,10,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,ZWE,Zimbabwe,24,2000,2023,10155.324203,423.138508,446.867861,11,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GHA,Ghana,24,2000,2023,9424.25122,392.677134,398.224416,12,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,RWA,Rwanda,24,2000,2023,8505.532417,354.397184,395.051632,13,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SDN,Sudan,24,2000,2023,7528.987765,313.707824,327.294647,14,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,CIV,Cote d'Ivoire,24,2000,2023,7267.301186,302.804216,268.533831,15,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MLI,Mali,24,2000,2023,6828.278332,284.511597,313.076398,16,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SSD,South Sudan,24,2000,2023,6685.796834,278.574868,241.416613,17,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,BFA,Burkina Faso,24,2000,2023,6329.213404,263.717225,242.597895,18,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,CMR,Cameroon,24,2000,2023,5785.446548,241.060273,208.967471,19,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SEN,Senegal,24,2000,2023,5648.04774,235.335322,234.361914,20,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,NER,Niger,24,2000,2023,5377.093692,224.045571,171.927407,21,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SOM,Somalia,24,2000,2023,5062.002582,210.916774,189.350403,22,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,EGY,Egypt,24,2000,2023,4925.762101,205.240088,150.523448,23,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MDG,Madagascar,24,2000,2023,4879.035606,203.29315,196.326003,24,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MAR,Morocco,24,2000,2023,4638.510417,193.271267,149.042044,25,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SLE,Sierra Leone,24,2000,2023,4626.700878,192.779203,147.477924,26,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,AGO,Angola,24,2000,2023,4097.25141,170.718809,159.052017,27,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,BDI,Burundi,24,2000,2023,4096.953878,170.706412,182.988857,28,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GIN,Guinea,24,2000,2023,3975.245035,165.63521,97.042259,29,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,LBR,Liberia,24,2000,2023,3854.211276,160.592137,163.074269,30,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,TCD,Chad,24,2000,2023,3845.18137,160.21589,135.602294,31,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,BEN,Benin,24,2000,2023,3584.440372,149.351682,152.675347,32,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,NAM,Namibia,24,2000,2023,3211.88174,133.828406,145.08906,33,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,BWA,Botswana,24,2000,2023,2820.269223,117.511218,109.925613,34,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,LSO,Lesotho,24,2000,2023,2487.684452,103.653519,106.16175,35,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,CAF,CAR,24,2000,2023,2319.970099,96.665421,69.641618,36,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,TGO,Togo,24,2000,2023,1963.987704,81.832821,70.896657,37,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SWZ,Eswatini,24,2000,2023,1961.312384,81.721349,87.561166,38,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,COG,"Congo, Rep.",24,2000,2023,1762.171063,73.423794,44.667549,39,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,ERI,Eritrea,24,2000,2023,1375.203801,57.300158,52.977992,40,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MRT,Mauritania,24,2000,2023,1366.24498,56.926874,41.022821,41,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GMB,The Gambia,24,2000,2023,1313.608867,54.733703,53.961145,42,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,TUN,Tunisia,24,2000,2023,1161.653901,48.402246,26.072495,43,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GNB,Guinea-Bissau,24,2000,2023,1091.655968,45.485665,44.865689,44,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,LBY,Libya,24,2000,2023,841.55186,35.064661,23.507664,45,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,DJI,Djibouti,24,2000,2023,792.835087,33.034795,28.732495,46,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GAB,Gabon,24,2000,2023,651.673021,27.153043,22.89636,47,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,COM,Comoros,24,2000,2023,527.369993,21.97375,19.805677,48,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,DZA,Algeria,24,2000,2023,512.949852,21.37291,11.846844,49,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,CPV,Cape Verde,24,2000,2023,501.101178,20.879216,21.63117,50,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,STP,Sao Tome & Principe,24,2000,2023,411.786698,17.157779,15.302516,51,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,GNQ,Equatorial Guinea,22,2000,2023,272.537087,12.388049,13.553329,52,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,MUS,Mauritius,24,2000,2023,236.102629,9.83761,5.771713,53,USD million,constant_2023_usd,within_source_price_basis_preserved
ihme,IHME DAH disbursement,SYC,Seychelles,18,2000,2023,37.139434,2.063302,2.167731,54,USD million,constant_2023_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,AGO,Angola,16,2002,2017,72768920475.56831,4548057529.72302,2207492077.768168,1,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,NGA,Nigeria,15,2002,2017,48435112779.37214,3229007518.624809,397909003.342637,2,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GIN,Guinea,13,2000,2017,22533510675.76367,1733346975.058744,22006419.980873,3,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,ETH,Ethiopia,17,2000,2017,21997861581.67087,1293991857.745345,1189397397.086298,4,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GHA,Ghana,17,2000,2017,18715044929.46408,1100884995.850828,272424944.579288,5,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,ZWE,Zimbabwe,17,2000,2017,17127326010.22009,1007489765.307064,492273226.965662,6,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SDN,Sudan,17,2000,2017,16348089150.526499,961652302.972147,502526162.775189,7,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,TZA,Tanzania,17,2000,2017,12057041826.746054,709237754.514474,89703112.489,8,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,COD,"Congo, Dem. Rep.",17,2000,2017,11511681652.084028,677157744.240237,95954782.323089,9,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,KEN,Kenya,17,2000,2017,10739640390.47392,631743552.380819,253435968.33556,10,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,COG,"Congo, Rep.",16,2000,2017,10539861772.453867,658741360.778367,366614292.339855,11,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GNQ,Equatorial Guinea,13,2002,2017,9380440371.16042,721572336.243109,26685010.578197,12,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,ZMB,Zambia,16,2000,2017,7595316473.778381,474707279.611149,311458319.847751,13,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,ZAF,South Africa,15,2002,2017,6492505661.817798,432833710.787853,189858985.852325,14,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,CMR,Cameroon,14,2002,2017,5627121431.669645,401937245.11926,230385186.07699,15,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MOZ,Mozambique,17,2000,2017,4844845452.56321,284990908.974307,87304328.143997,16,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SSD,South Sudan,8,2009,2017,4438106964.424359,554763370.553045,276466814.650766,17,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SEN,Senegal,12,2005,2017,3940446792.888381,328370566.074032,95535674.218893,18,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,TCD,Chad,9,2006,2017,3683612457.473142,409290273.052571,115916782.516627,19,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,DZA,Algeria,9,2002,2017,3648671293.308445,405407921.478716,29596978.974676,20,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,EGY,Egypt,16,2002,2017,3529128048.297718,220570503.018607,36021415.816847,21,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,CIV,Cote d'Ivoire,15,2000,2017,3399096727.964557,226606448.53097,128647327.088055,22,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MLI,Mali,17,2000,2017,3385641210.298193,199155365.311658,53816597.575466,23,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,UGA,Uganda,17,2000,2017,3267902102.897293,192229535.464547,29621902.559222,24,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SLE,Sierra Leone,14,2000,2017,3265581121.93276,233255794.423769,34888621.078918,25,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,NAM,Namibia,17,2000,2017,3203218980.486925,188424645.910996,22631825.686009,26,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,NER,Niger,15,2002,2017,3154150180.118167,210276678.674544,62756049.443581,27,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GAB,Gabon,14,2000,2016,3094195540.344568,221013967.167469,65368181.983726,28,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,DJI,Djibouti,13,2002,2017,1879456981.400618,144573613.953894,29665605.040512,29,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MRT,Mauritania,15,2002,2017,1662514622.87639,110834308.191759,74344472.144254,30,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,BEN,Benin,16,2000,2017,1595935969.994079,99745998.12463,42373945.971264,31,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,TGO,Togo,16,2002,2017,1542867243.990883,96429202.74943,36361574.852609,32,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,BWA,Botswana,15,2000,2017,1360456995.257114,90697133.017141,12339889.284715,33,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MWI,Malawi,11,2007,2017,1208168525.875594,109833502.352327,78071755.063047,34,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,LBR,Liberia,15,2003,2017,1151598844.270271,76773256.284685,33658558.849215,35,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MUS,Mauritius,17,2000,2017,1090319813.28514,64136459.605008,28154669.83719,36,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,ERI,Eritrea,16,2000,2017,1000301565.253932,62518847.828371,29122334.618192,37,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MAR,Morocco,13,2000,2016,788323857.086874,60640296.69899,11495567.691451,38,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,RWA,Rwanda,13,2000,2017,759829694.782211,58448438.06017,53391091.581553,39,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,MDG,Madagascar,16,2000,2017,724391782.790305,45274486.424394,12782172.898488,40,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,CPV,Cape Verde,15,2000,2017,584463449.385625,38964229.959042,25666834.294079,41,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,TUN,Tunisia,15,2000,2017,580005253.422566,38667016.894838,22991135.382902,42,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,BDI,Burundi,15,2003,2017,477769556.174896,31851303.744993,19777227.054207,43,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,LBY,Libya,2,2009,2011,394418703.008688,197209351.504344,197209351.504344,44,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,CAF,CAR,13,2002,2017,386298771.101974,29715290.084767,26552013.67962,45,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GNB,Guinea-Bissau,15,2002,2017,355400646.712254,23693376.447484,11824277.989588,46,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,GMB,The Gambia,2,2016,2017,346411700.70763,173205850.353815,173205850.353815,47,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,LSO,Lesotho,14,2002,2017,257662791.671508,18404485.119393,15727607.007723,48,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,STP,Sao Tome & Principe,1,2017,2017,228583110.160833,228583110.160833,228583110.160833,49,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SYC,Seychelles,15,2000,2017,219020124.361399,14601341.624093,9845729.255746,50,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,COM,Comoros,15,2000,2017,185197571.983487,12346504.798899,10905713.276285,51,USD,constant_2017_usd,within_source_price_basis_preserved
china_eu_finance,China development finance,SOM,Somalia,11,2000,2017,57178560.804101,5198050.982191,2025293.556961,52,USD,constant_2017_usd,within_source_price_basis_preserved
cgp_capacity,CGP capacity,ZAF,South Africa,4,2010,2018,11422.5,2855.625,2523.0,1,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,AGO,Angola,2,2014,2016,2182.42,1091.21,1091.21,2,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,SDN,Sudan,3,2003,2009,1920.0,640.0,470.0,3,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,EGY,Egypt,2,2016,2021,1666.5,833.25,833.25,4,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,UGA,Uganda,3,2014,2020,1461.2,487.066667,600.0,5,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,ZMB,Zambia,3,2008,2017,1196.0,398.666667,360.0,6,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,NGA,Nigeria,3,2002,2019,1045.0,348.333333,250.0,7,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,ZWE,Zimbabwe,3,2013,2016,1000.0,333.333333,300.0,8,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,GHA,Ghana,3,2007,2011,989.0,329.666667,399.0,9,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,ETH,Ethiopia,6,2007,2017,823.1,137.183333,136.5,10,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,GIN,Guinea,2,2013,2018,690.0,345.0,345.0,11,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,COD,"Congo, Dem. Rep.",3,2011,2015,402.0,134.0,150.0,12,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,CIV,Cote d'Ivoire,2,2013,2019,386.9,193.45,193.45,13,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,MAR,Morocco,1,2014,2014,350.0,350.0,350.0,14,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,CMR,Cameroon,2,2010,2011,225.0,112.5,112.5,15,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,KEN,Kenya,2,2010,2015,190.0,95.0,95.0,16,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,GNQ,Equatorial Guinea,2,2006,2009,162.0,81.0,81.0,17,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,GAB,Gabon,1,2008,2008,160.0,160.0,160.0,18,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,MLI,Mali,1,2013,2013,139.8,139.8,139.8,19,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,TUN,Tunisia,1,2022,2022,100.0,100.0,100.0,20,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,SSD,South Sudan,1,2007,2007,85.0,85.0,85.0,21,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,LSO,Lesotho,1,2020,2020,70.0,70.0,70.0,22,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,MDG,Madagascar,1,2023,2023,64.0,64.0,64.0,23,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,TCD,Chad,1,2003,2003,60.0,60.0,60.0,24,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,ERI,Eritrea,1,2014,2014,47.6,47.6,47.6,25,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,RWA,Rwanda,1,2020,2020,43.5,43.5,43.5,26,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,BFA,Burkina Faso,1,2023,2023,25.0,25.0,25.0,27,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,LBR,Liberia,1,2009,2009,24.69,24.69,24.69,28,MW,not_applicable,within_source_price_basis_preserved
cgp_capacity,CGP capacity,COG,"Congo, Rep.",1,2013,2013,19.5,19.5,19.5,29,MW,not_applicable,within_source_price_basis_preserved
