project_match_id,member_count,source_count,sources,country_iso3,year,member_record_keys,group_basis
PM-571302F8F17E66,2,2,aiddata|chapo,LSO,2021,aiddata:97953|chapo:97953,direct_reference
PM-5C65452F8283B1,2,2,aiddata|chapo,LSO,2021,aiddata:93664|chapo:93664,direct_reference
PM-FFD251DD6EC4CA,2,2,cla|codf,LSO,2022,cla:LS.016|codf:LS.016,automatic_high_confidence
PM-361CB692283044,2,2,aiddata|chapo,MAR,2001,aiddata:1863|chapo:1863,direct_reference
PM-C3308AA6CEF70C,4,2,cla|cofi,MAR,2002,cla:MA.001|cofi:MAR2021001:debt|cofi:MAR2021002:debt|cofi:MAR2021003:debt,human_confirmed
PM-D75F776678A39D,2,2,aiddata|chapo,MAR,2005,aiddata:56311|chapo:56311,direct_reference
PM-97E4BA2448210B,2,2,cla|codf,MAR,2008,cla:MA.022|codf:MA.022,automatic_high_confidence
PM-C0C76BA7DF4B6A,2,2,aiddata|chapo,MAR,2010,aiddata:56319|chapo:56319,direct_reference
PM-44DCA95F8BFF5D,2,2,cla|codf,MAR,2011,cla:MA.006|codf:MA.006,automatic_high_confidence
PM-141AF17899591C,2,2,aiddata|chapo,MAR,2012,aiddata:56331|chapo:56331,direct_reference
PM-DBB21B85009A60,6,6,aiddata|cgef|cgp|cla|codf|cofi,MAR,2014,aiddata:30947|cgef:MA.005|cgp:MA.001|cla:MA.005|codf:MA.005|cofi:MAR2021004:debt,human_confirmed
PM-29055C0416CA1B,2,2,aiddata|chapo,MAR,2015,aiddata:57182|chapo:57182,direct_reference
PM-8B9811508C0AF1,2,2,aiddata|chapo,MAR,2016,aiddata:56341|chapo:56341,direct_reference
PM-F112A0CEF75713,2,2,aiddata|chapo,MAR,2017,aiddata:57440|chapo:57440,direct_reference
PM-D4F4A36F9722C2,2,2,aiddata|chapo,MAR,2018,aiddata:56345|chapo:56345,direct_reference
PM-5C46DD6A6C8B8C,2,2,aiddata|chapo,MAR,2020,aiddata:94341|chapo:94341,direct_reference
PM-92B1139B034F25,2,2,aiddata|chapo,MAR,2020,aiddata:95546|chapo:95546,direct_reference
PM-B646CFFC361DDC,2,2,aiddata|chapo,MAR,2020,aiddata:94229|chapo:94229,direct_reference
PM-B922D9733D509D,2,2,aiddata|chapo,MAR,2020,aiddata:94342|chapo:94342,direct_reference
PM-DA800026B4671C,2,2,aiddata|chapo,MAR,2020,aiddata:94293|chapo:94293,direct_reference
PM-DD89B724254BC9,2,2,aiddata|chapo,MAR,2020,aiddata:89915|chapo:89915,direct_reference
PM-3B371E05259B77,2,2,aiddata|chapo,MAR,2021,aiddata:95401|chapo:95401,direct_reference
PM-FE42F0BD13E4D1,2,2,aiddata|chapo,MAR,2021,aiddata:95544|chapo:95544,direct_reference
PM-BC4DE58FBC1FEC,2,2,aiddata|chapo,MDG,2000,aiddata:72726|chapo:72726,direct_reference
PM-1CC6469651240A,2,2,aiddata|chapo,MDG,2002,aiddata:72727|chapo:72727,direct_reference
PM-556B7BEFB57A82,2,2,aiddata|chapo,MDG,2004,aiddata:911|chapo:911,direct_reference
PM-4D948EC689E0A7,2,2,aiddata|chapo,MDG,2006,aiddata:60025|chapo:60025,direct_reference
PM-A93AE9E2FA3764,2,2,aiddata|chapo,MDG,2006,aiddata:920|chapo:920,direct_reference
PM-F270DEBC185EB4,2,2,aiddata|chapo,MDG,2006,aiddata:72877|chapo:72877,direct_reference
PM-C4E0778174EDDD,2,2,aiddata|chapo,MDG,2007,aiddata:35212|chapo:35212,direct_reference
PM-DD853BCEC9D629,2,2,aiddata|chapo,MDG,2007,aiddata:59703|chapo:59703,direct_reference
PM-F57D1B0A0AE3CB,2,2,aiddata|chapo,MDG,2007,aiddata:35213|chapo:35213,direct_reference
PM-A8083059AA480A,2,2,aiddata|chapo,MDG,2008,aiddata:19694|chapo:19694,direct_reference
PM-B6293C752F6923,2,2,aiddata|chapo,MDG,2008,aiddata:1020|chapo:1020,direct_reference
PM-688529373DB063,2,2,aiddata|chapo,MDG,2009,aiddata:34175|chapo:34175,direct_reference
PM-ECBD2E734F142D,2,2,aiddata|chapo,MDG,2009,aiddata:59711|chapo:59711,direct_reference
PM-3D1686E4C507EA,2,2,aiddata|chapo,MDG,2010,aiddata:35500|chapo:35500,direct_reference
PM-4D42EC0368D2B4,2,2,aiddata|chapo,MDG,2010,aiddata:59716|chapo:59716,direct_reference
PM-9F2F3E165ABCC7,2,2,aiddata|chapo,MDG,2010,aiddata:19700|chapo:19700,direct_reference
PM-012C39C2E95F4B,2,2,aiddata|chapo,MDG,2012,aiddata:35501|chapo:35501,direct_reference
PM-6D1A266F111F34,2,2,aiddata|chapo,MDG,2012,aiddata:61128|chapo:61128,direct_reference
PM-155F3E0E27BFD1,2,2,aiddata|chapo,MDG,2013,aiddata:60026|chapo:60026,direct_reference
PM-3D53DFA6F082BF,2,2,aiddata|chapo,MDG,2013,aiddata:53131|chapo:53131,direct_reference
PM-2DCB5B6CCEC7AE,2,2,aiddata|chapo,MDG,2014,aiddata:60027|chapo:60027,direct_reference
PM-37D01101FB0F04,2,2,aiddata|chapo,MDG,2014,aiddata:35502|chapo:35502,direct_reference
PM-A13D89CC148165,2,2,aiddata|chapo,MDG,2015,aiddata:72747|chapo:72747,direct_reference
PM-51B924106BED29,2,2,aiddata|chapo,MDG,2016,aiddata:59719|chapo:59719,direct_reference
PM-8123F00D40BE03,2,2,aiddata|chapo,MDG,2016,aiddata:60028|chapo:60028,direct_reference
PM-696F991465EDB9,2,2,aiddata|chapo,MDG,2017,aiddata:60996|chapo:60996,direct_reference
PM-AC6A581FE4CA05,2,2,aiddata|chapo,MDG,2017,aiddata:60995|chapo:60995,direct_reference
PM-ACB631E737DB16,2,2,aiddata|chapo,MDG,2017,aiddata:60024|chapo:60024,direct_reference
PM-C21251D87F7443,2,2,aiddata|chapo,MDG,2017,aiddata:58729|chapo:58729,direct_reference
PM-CCEC81A4E5C29F,3,3,aiddata|cla|codf,MDG,2017,aiddata:52287|cla:MG.010|codf:MG.010,human_confirmed
PM-FAD4BD8F51B666,2,2,aiddata|chapo,MDG,2017,aiddata:72748|chapo:72748,direct_reference
PM-23C210D5FC7395,2,2,aiddata|chapo,MDG,2018,aiddata:60906|chapo:60906,direct_reference
PM-3772D720291D06,2,2,cla|codf,MDG,2018,cla:MG.021|codf:MG.021,automatic_high_confidence
PM-7DBB708655107B,2,2,cla|codf,MDG,2018,cla:MG.011|codf:MG.011,automatic_high_confidence
PM-8082C3024A7B0E,2,2,aiddata|chapo,MDG,2018,aiddata:88237|chapo:88237,direct_reference
PM-9057E518A19B08,2,2,aiddata|chapo,MDG,2018,aiddata:60023|chapo:60023,direct_reference
PM-D6B96CA60AC58E,2,2,aiddata|chapo,MDG,2018,aiddata:72728|chapo:72728,direct_reference
PM-1DB356421C2809,2,2,cla|codf,MDG,2019,cla:MG.020|codf:MG.020,automatic_high_confidence
PM-5D84A7B5358207,2,2,aiddata|chapo,MDG,2019,aiddata:88228|chapo:88228,direct_reference
PM-71FF3BA9A3EBA5,2,2,aiddata|chapo,MDG,2019,aiddata:89163|chapo:89163,direct_reference
PM-0B9DEADE243783,2,2,aiddata|chapo,MDG,2020,aiddata:91912|chapo:91912,direct_reference
PM-3B1FA674581E9A,2,2,aiddata|chapo,MDG,2020,aiddata:91877|chapo:91877,direct_reference
PM-3B6E3B4364641B,2,2,cla|codf,MDG,2020,cla:MG.022|codf:MG.022,automatic_high_confidence
PM-9322E6752AE267,2,2,aiddata|chapo,MDG,2020,aiddata:91915|chapo:91915,direct_reference
PM-CF160F343C7175,2,2,aiddata|chapo,MDG,2020,aiddata:97113|chapo:97113,direct_reference
PM-0226D99074F5D0,2,2,aiddata|chapo,MDG,2021,aiddata:97170|chapo:97170,direct_reference
PM-451EEB7CDAE37F,2,2,aiddata|chapo,MDG,2021,aiddata:92040|chapo:92040,direct_reference
PM-46F67B665B0B72,2,2,aiddata|chapo,MDG,2021,aiddata:97171|chapo:97171,direct_reference
PM-B4F68055CB3FDE,2,2,aiddata|chapo,MDG,2021,aiddata:92030|chapo:92030,direct_reference
PM-D21A1EBAC2971F,2,2,aiddata|chapo,MDG,2021,aiddata:95406|chapo:95406,direct_reference
PM-E0DD6F33427C9A,2,2,aiddata|chapo,MDG,2021,aiddata:97092|chapo:97092,direct_reference
PM-E21B7DF78A5B40,2,2,aiddata|chapo,MDG,2021,aiddata:96857|chapo:96857,direct_reference
PM-E5F232EE0E50B0,2,2,aiddata|chapo,MDG,2021,aiddata:89164|chapo:89164,direct_reference
PM-ED9804AE732711,2,2,aiddata|chapo,MDG,2021,aiddata:92039|chapo:92039,direct_reference
PM-EEDAAAA79D5D02,2,2,aiddata|chapo,MDG,2021,aiddata:96856|chapo:96856,direct_reference
PM-89D39AFCFE0C24,5,5,aiddata|cgef|cgp|cla|codf,MDG,2023,aiddata:57569|cgef:MG.008|cgp:MG.001|cla:MG.008|codf:MG.008,human_confirmed
PM-25560E848A653F,2,2,aiddata|chapo,MLI,2001,aiddata:73240|chapo:73240,direct_reference
PM-913223752CD43C,2,2,aiddata|chapo,MLI,2003,aiddata:73241|chapo:73241,direct_reference
PM-0FF2561AD74D6A,2,2,aiddata|chapo,MLI,2005,aiddata:60170|chapo:60170,direct_reference
PM-2EE8820AC485D8,2,2,aiddata|chapo,MLI,2005,aiddata:60216|chapo:60216,direct_reference
PM-3344D685504A46,2,2,aiddata|chapo,MLI,2006,aiddata:60171|chapo:60171,direct_reference
PM-4C8AABD6CE7824,2,2,aiddata|chapo,MLI,2007,aiddata:59534|chapo:59534,direct_reference
PM-970A4CA69D74C6,2,2,aiddata|chapo,MLI,2007,aiddata:58793|chapo:58793,direct_reference
PM-F4FEB0245A91C1,2,2,aiddata|chapo,MLI,2007,aiddata:35220|chapo:35220,direct_reference
PM-0AE233EC8F8404,2,2,aiddata|chapo,MLI,2008,aiddata:59130|chapo:59130,direct_reference
PM-2C1D1569C6FAC4,2,2,aiddata|chapo,MLI,2008,aiddata:1505|chapo:1505,direct_reference
PM-8D0F696220DD1F,2,2,aiddata|chapo,MLI,2008,aiddata:1508|chapo:1508,direct_reference
PM-D4DA6E4AA0715A,2,2,aiddata|chapo,MLI,2008,aiddata:35221|chapo:35221,direct_reference
PM-DE2AFC0D7A0EE6,2,2,aiddata|chapo,MLI,2008,aiddata:58717|chapo:58717,direct_reference
PM-18E76FDFCB007A,2,2,aiddata|chapo,MLI,2009,aiddata:30665|chapo:30665,direct_reference
PM-2088B68C9C5503,2,2,aiddata|chapo,MLI,2009,aiddata:59516|chapo:59516,direct_reference
PM-44712BC1B683D8,2,2,aiddata|chapo,MLI,2009,aiddata:30664|chapo:30664,direct_reference
PM-945BE3AE02B50F,2,2,aiddata|chapo,MLI,2009,aiddata:30663|chapo:30663,direct_reference
PM-1B48481A1037F6,2,2,cla|codf,MLI,2010,cla:ML.003|codf:ML.003,automatic_high_confidence
PM-5DBD688B0BF992,2,2,cla|codf,MLI,2011,cla:ML.013|codf:ML.013,automatic_high_confidence
PM-7EA2294CB5AE49,2,2,aiddata|chapo,MLI,2011,aiddata:35440|chapo:35440,direct_reference
PM-ECE793463D8A0C,2,2,aiddata|chapo,MLI,2011,aiddata:73242|chapo:73242,direct_reference
PM-F51DF4E6A811A3,2,2,aiddata|chapo,MLI,2011,aiddata:72186|chapo:72186,direct_reference
PM-FDC42504DBB4B5,2,2,aiddata|chapo,MLI,2011,aiddata:59693|chapo:59693,direct_reference
PM-78E7EE994081F0,2,2,aiddata|chapo,MLI,2012,aiddata:30229|chapo:30229,direct_reference
PM-D78D4854D45EB7,2,2,aiddata|chapo,MLI,2012,aiddata:30397|chapo:30397,direct_reference
PM-1F8EAB11CF844E,2,2,aiddata|chapo,MLI,2013,aiddata:35022|chapo:35022,direct_reference
PM-66F90CAFFB5B15,2,2,aiddata|chapo,MLI,2013,aiddata:59463|chapo:59463,direct_reference
PM-9CD21CA60EF602,8,6,aiddata|cgef|cgp|cla|codf|cofi,MLI,2013,aiddata:53100|cgef:ML.006|cgp:ML.001.1|cgp:ML.001.2|cgp:ML.001.3|cla:ML.006|codf:ML.006|cofi:MLI2021001:debt,human_confirmed
PM-184DA6DD3FB2CF,3,3,aiddata|cla|codf,MLI,2014,aiddata:36438|cla:ML.023|codf:ML.023,human_confirmed
PM-3045F9DDE6B7BC,2,2,aiddata|chapo,MLI,2014,aiddata:59315|chapo:59315,direct_reference
PM-6E7C1A94169614,2,2,aiddata|cofi,MLI,2014,aiddata:30225|cofi:MLI2021002:debt,automatic_high_confidence
PM-A7A52E741B80C0,2,2,aiddata|chapo,MLI,2014,aiddata:36447|chapo:36447,direct_reference
PM-4432CDF1751174,2,2,aiddata|chapo,MLI,2015,aiddata:59736|chapo:59736,direct_reference
PM-918DA61BE0951B,2,2,aiddata|chapo,MLI,2015,aiddata:59583|chapo:59583,direct_reference
PM-DD14F0A83D3EA6,2,2,aiddata|chapo,MLI,2016,aiddata:59629|chapo:59629,direct_reference
PM-027AE9B7E17BA7,2,2,aiddata|chapo,MLI,2017,aiddata:58704|chapo:58704,direct_reference
PM-E21395E246103F,2,2,aiddata|chapo,MLI,2017,aiddata:71990|chapo:71990,direct_reference
PM-E2D9668131BF67,2,2,aiddata|chapo,MLI,2017,aiddata:59588|chapo:59588,direct_reference
PM-5346CD89EC88E4,2,2,cla|codf,MLI,2018,cla:ML.027|codf:ML.027,automatic_high_confidence
PM-95C8DE1006B37B,2,2,aiddata|chapo,MLI,2018,aiddata:98260|chapo:98260,direct_reference
PM-F075D6AE38F3D5,2,2,aiddata|chapo,MLI,2019,aiddata:85656|chapo:85656,direct_reference
PM-2051BAB56FFE04,2,2,aiddata|chapo,MLI,2020,aiddata:93491|chapo:93491,direct_reference
PM-473300C736BE8B,2,2,aiddata|chapo,MLI,2020,aiddata:93589|chapo:93589,direct_reference
PM-504A08CA9AC1E3,2,2,aiddata|chapo,MLI,2020,aiddata:93474|chapo:93474,direct_reference
PM-768FDD09EA724A,2,2,aiddata|chapo,MLI,2020,aiddata:93476|chapo:93476,direct_reference
PM-A4D81FCF9FF57F,2,2,aiddata|chapo,MLI,2020,aiddata:93591|chapo:93591,direct_reference
PM-EB56DCEBBF9A63,2,2,aiddata|chapo,MLI,2020,aiddata:94889|chapo:94889,direct_reference
PM-25E5E19359402B,2,2,aiddata|chapo,MLI,2021,aiddata:93492|chapo:93492,direct_reference
PM-3E368E33FBE55E,2,2,aiddata|chapo,MLI,2021,aiddata:93518|chapo:93518,direct_reference
PM-715691C3D3EB1D,2,2,aiddata|chapo,MLI,2021,aiddata:93519|chapo:93519,direct_reference
PM-2340B80A1180EB,2,2,aiddata|cla,MOZ,2001,aiddata:21904|cla:MZ.001,automatic_high_confidence
PM-DEDF3CB0DF5A01,2,2,aiddata|chapo,MOZ,2002,aiddata:758|chapo:758,direct_reference
PM-00DB06029D7224,2,2,aiddata|chapo,MOZ,2004,aiddata:58090|chapo:58090,direct_reference
PM-528338D52CC1F1,2,2,aiddata|chapo,MOZ,2004,aiddata:35668|chapo:35668,direct_reference
PM-83586343053457,2,2,aiddata|chapo,MOZ,2006,aiddata:57430|chapo:57430,direct_reference
PM-166122A90476E7,2,2,aiddata|chapo,MOZ,2008,aiddata:27498|chapo:27498,direct_reference
PM-4ABBFFAA1BFFE4,2,2,aiddata|chapo,MOZ,2008,aiddata:57950|chapo:57950,direct_reference
PM-91A2B4C77DB15B,2,2,cla|codf,MOZ,2009,cla:MZ.005.02|codf:MZ.005.02,automatic_high_confidence
PM-A852AAB8D7A77A,2,2,aiddata|chapo,MOZ,2009,aiddata:68605|chapo:68605,direct_reference
PM-D96FE68EA9EA6D,2,2,cla|codf,MOZ,2009,cla:MZ.006|codf:MZ.006,automatic_high_confidence
PM-1D6BB0F62E9BD0,2,2,aiddata|chapo,MOZ,2010,aiddata:1230|chapo:1230,direct_reference
PM-252F8D9B9EB705,2,2,aiddata|chapo,MOZ,2010,aiddata:1233|chapo:1233,direct_reference
PM-2C58AD30BE523C,2,2,aiddata|chapo,MOZ,2010,aiddata:33863|chapo:33863,direct_reference
PM-26AFFB455F625F,2,2,aiddata|chapo,MOZ,2011,aiddata:57908|chapo:57908,direct_reference
PM-8D502D6726235A,2,2,cla|codf,MOZ,2011,cla:MZ.009|codf:MZ.009,automatic_high_confidence
PM-255D7E389AB45A,2,2,cla|codf,MOZ,2012,cla:MZ.076|codf:MZ.076,automatic_high_confidence
PM-708DF191F2AB02,2,2,cla|codf,MOZ,2012,cla:MZ.011|codf:MZ.011,automatic_high_confidence
PM-73D0883760F8B1,2,2,cla|codf,MOZ,2012,cla:MZ.038|codf:MZ.038,automatic_high_confidence
PM-A75D4622768615,2,2,cla|codf,MOZ,2012,cla:MZ.062|codf:MZ.062,automatic_high_confidence
PM-A836470ACCE2AD,2,2,cla|codf,MOZ,2012,cla:MZ.010|codf:MZ.010,automatic_high_confidence
PM-CBEF7E87EB56BB,2,2,aiddata|chapo,MOZ,2012,aiddata:30375|chapo:30375,direct_reference
PM-06A8943E1CB6DB,2,2,aiddata|chapo,MOZ,2013,aiddata:31064|chapo:31064,direct_reference
PM-642F84FDB07A63,2,2,cla|codf,MOZ,2013,cla:MZ.044|codf:MZ.044,automatic_high_confidence
PM-D81355455E7A93,2,2,cla|codf,MOZ,2013,cla:MZ.063|codf:MZ.063,automatic_high_confidence
PM-DAA22506F54685,2,2,aiddata|chapo,MOZ,2013,aiddata:30391|chapo:30391,direct_reference
PM-8B804D570F0EE6,3,3,aiddata|cla|codf,MOZ,2014,aiddata:40735|cla:MZ.056|codf:MZ.056,human_confirmed
PM-A53D320A756BDB,2,2,aiddata|chapo,MOZ,2014,aiddata:60784|chapo:60784,direct_reference
PM-F3119F400C9007,2,2,cla|codf,MOZ,2014,cla:MZ.068|codf:MZ.068,automatic_high_confidence
PM-ACFFFA69B123ED,2,2,aiddata|chapo,MOZ,2015,aiddata:57712|chapo:57712,direct_reference
PM-EEB6B8D2804B5C,2,2,aiddata|chapo,MOZ,2016,aiddata:57436|chapo:57436,direct_reference
PM-47A71A17884440,3,3,aiddata|cla|codf,MOZ,2017,aiddata:57313|cla:MZ.055|codf:MZ.055,human_confirmed
PM-F2866D1A0FF571,2,2,aiddata|chapo,MOZ,2017,aiddata:72895|chapo:72895,direct_reference
PM-20C4214E414E8D,2,2,aiddata|chapo,MOZ,2020,aiddata:92093|chapo:92093,direct_reference
PM-2929C6860A1D4C,2,2,aiddata|chapo,MOZ,2020,aiddata:92128|chapo:92128,direct_reference
PM-485E3E98121EB4,2,2,aiddata|chapo,MOZ,2020,aiddata:92130|chapo:92130,direct_reference
PM-6E10FA9DDE8802,2,2,aiddata|chapo,MOZ,2020,aiddata:97890|chapo:97890,direct_reference
PM-9BA63482B997F3,2,2,aiddata|chapo,MOZ,2020,aiddata:92129|chapo:92129,direct_reference
PM-A07A0B22E97C70,2,2,aiddata|chapo,MOZ,2020,aiddata:92017|chapo:92017,direct_reference
PM-BAA322CD604F48,2,2,cla|codf,MOZ,2020,cla:MZ.071|codf:MZ.071,automatic_high_confidence
PM-C3557A7720B6E8,4,2,aiddata|chapo,MOZ,2020,aiddata:91935|aiddata:92166|chapo:91935|chapo:92166,human_confirmed
PM-D7146EC116D71B,2,2,aiddata|chapo,MOZ,2020,aiddata:92094|chapo:92094,direct_reference
PM-DE70BBD2C30BB8,2,2,aiddata|chapo,MOZ,2020,aiddata:92134|chapo:92134,direct_reference
PM-5A883E0C7DAE45,2,2,aiddata|chapo,MOZ,2021,aiddata:95809|chapo:95809,direct_reference
PM-6579504087EFEB,2,2,aiddata|chapo,MOZ,2021,aiddata:97036|chapo:97036,direct_reference
PM-92373053E0DC72,2,2,aiddata|chapo,MOZ,2021,aiddata:95808|chapo:95808,direct_reference
PM-BB77F726E5F1DE,2,2,aiddata|chapo,MOZ,2021,aiddata:95810|chapo:95810,direct_reference
PM-D3B45631C4364A,2,2,aiddata|chapo,MOZ,2021,aiddata:95811|chapo:95811,direct_reference
PM-FCB35953A84C70,2,2,aiddata|chapo,MRT,2002,aiddata:73329|chapo:73329,direct_reference
PM-278B5F93BBA372,2,2,aiddata|chapo,MRT,2004,aiddata:73333|chapo:73333,direct_reference
PM-199F252F1BAC13,2,2,aiddata|chapo,MRT,2005,aiddata:35589|chapo:35589,direct_reference
PM-6F162589768A42,2,2,aiddata|chapo,MRT,2008,aiddata:35588|chapo:35588,direct_reference
PM-4DA5D86EF2AB40,2,2,aiddata|chapo,MRT,2009,aiddata:32980|chapo:32980,direct_reference
PM-50D0BC975E6885,2,2,aiddata|chapo,MRT,2009,aiddata:2416|chapo:2416,direct_reference
PM-F7A9E9CD30C18E,2,2,cla|codf,MRT,2009,cla:MR.003|codf:MR.003,automatic_high_confidence
PM-A62288ACCF4F3E,2,2,aiddata|chapo,MRT,2010,aiddata:35587|chapo:35587,direct_reference
PM-CD89260D154F13,2,2,cla|codf,MRT,2010,cla:MR.004|codf:MR.004,automatic_high_confidence
PM-10DFE50DC235B7,2,2,aiddata|chapo,MRT,2011,aiddata:18750|chapo:18750,direct_reference
PM-43FB1294606688,2,2,aiddata|cla,MRT,2011,aiddata:32587|cla:MR.014,automatic_high_confidence
PM-AEA7CDBEA28EF3,2,2,aiddata|chapo,MRT,2011,aiddata:34154|chapo:34154,direct_reference
PM-E739DBCB4F15F7,2,2,aiddata|chapo,MRT,2011,aiddata:56935|chapo:56935,direct_reference
PM-E03CD015F18273,2,2,aiddata|chapo,MRT,2012,aiddata:35586|chapo:35586,direct_reference
PM-F9B99156DA21D9,2,2,aiddata|chapo,MRT,2012,aiddata:56921|chapo:56921,direct_reference
PM-66CAB6B8FF7857,2,2,aiddata|chapo,MRT,2013,aiddata:56843|chapo:56843,direct_reference
PM-77811E8003268D,3,3,cgef|cla|codf,MRT,2013,cgef:MR.013|cla:MR.013|codf:MR.013,human_confirmed
PM-2A2DD44F19558F,2,2,aiddata|chapo,MRT,2014,aiddata:35584|chapo:35584,direct_reference
PM-F377CDD149137E,2,2,aiddata|chapo,MRT,2014,aiddata:36189|chapo:36189,direct_reference
PM-4DC43EAF25D6F6,2,2,aiddata|chapo,MRT,2015,aiddata:56942|chapo:56942,direct_reference
PM-4DD6575286C21A,2,2,aiddata|cla,MRT,2015,aiddata:53448|cla:MR.010,automatic_high_confidence
PM-68CE4184111328,2,2,aiddata|chapo,MRT,2015,aiddata:57244|chapo:57244,direct_reference
PM-73AAA787481C8B,2,2,aiddata|chapo,MRT,2016,aiddata:56936|chapo:56936,direct_reference
PM-AEABBF851A9C13,2,2,aiddata|chapo,MRT,2016,aiddata:60757|chapo:60757,direct_reference
PM-D56ED7E11FB115,2,2,aiddata|chapo,MRT,2016,aiddata:53139|chapo:53139,direct_reference
PM-E1F0CFD5A8A1EB,2,2,aiddata|chapo,MRT,2016,aiddata:56939|chapo:56939,direct_reference
PM-8A9BE031F6BDE0,2,2,aiddata|chapo,MRT,2017,aiddata:56930|chapo:56930,direct_reference
PM-9D685936E91B35,2,2,aiddata|chapo,MRT,2017,aiddata:57011|chapo:57011,direct_reference
PM-AB067D144F8C8D,2,2,aiddata|chapo,MRT,2017,aiddata:56861|chapo:56861,direct_reference
PM-7B2E66CF1A0A82,2,2,aiddata|chapo,MRT,2018,aiddata:87977|chapo:87977,direct_reference
PM-C7B8DEB5D0D3CE,2,2,aiddata|chapo,MRT,2018,aiddata:57187|chapo:57187,direct_reference
PM-E622150FC27DF9,2,2,aiddata|chapo,MRT,2018,aiddata:56932|chapo:56932,direct_reference
PM-F5D9992267AE93,2,2,aiddata|chapo,MRT,2018,aiddata:57268|chapo:57268,direct_reference
PM-33EE4E8759CEE6,2,2,cla|codf,MRT,2019,cla:MR.012|codf:MR.012,automatic_high_confidence
PM-58A7BF12A8115B,2,2,aiddata|chapo,MRT,2019,aiddata:88684|chapo:88684,direct_reference
PM-793751ED4B4B9C,2,2,aiddata|chapo,MRT,2019,aiddata:87978|chapo:87978,direct_reference
PM-CBEDFFF88A4804,2,2,aiddata|chapo,MRT,2019,aiddata:87858|chapo:87858,direct_reference
PM-DF8421332345F3,2,2,aiddata|chapo,MRT,2019,aiddata:57270|chapo:57270,direct_reference
PM-132FC2C20E78F6,2,2,aiddata|chapo,MRT,2020,aiddata:93011|chapo:93011,direct_reference
PM-13CE3139395CAE,2,2,aiddata|chapo,MRT,2020,aiddata:93058|chapo:93058,direct_reference
PM-281C1A41FD23EF,2,2,aiddata|chapo,MRT,2020,aiddata:93008|chapo:93008,direct_reference
PM-2DD80AD5344F3D,2,2,aiddata|chapo,MRT,2020,aiddata:93057|chapo:93057,direct_reference
PM-32BD9BC9DB7536,2,2,aiddata|chapo,MRT,2020,aiddata:93054|chapo:93054,direct_reference
PM-3A1A58EECF4E45,2,2,aiddata|chapo,MRT,2020,aiddata:93053|chapo:93053,direct_reference
PM-44D257AF5A2BD9,2,2,aiddata|chapo,MRT,2020,aiddata:93010|chapo:93010,direct_reference
PM-7A28943F021BE9,2,2,aiddata|chapo,MRT,2020,aiddata:93006|chapo:93006,direct_reference
PM-A499DBD11066EC,2,2,aiddata|chapo,MRT,2020,aiddata:93042|chapo:93042,direct_reference
PM-B51CCC00DD0A72,2,2,aiddata|chapo,MRT,2020,aiddata:93055|chapo:93055,direct_reference
PM-E79747B0A3441C,2,2,aiddata|chapo,MRT,2020,aiddata:93050|chapo:93050,direct_reference
PM-F1B073A372A006,2,2,aiddata|chapo,MRT,2020,aiddata:93012|chapo:93012,direct_reference
PM-18ECB3D938BE9D,2,2,aiddata|chapo,MRT,2021,aiddata:93036|chapo:93036,direct_reference
PM-1F67E729978DE3,2,2,aiddata|chapo,MRT,2021,aiddata:93030|chapo:93030,direct_reference
PM-219427246C1D6A,2,2,aiddata|chapo,MRT,2021,aiddata:93029|chapo:93029,direct_reference
PM-3E9935BD372669,2,2,aiddata|chapo,MRT,2021,aiddata:93041|chapo:93041,direct_reference
PM-4001F4CE951B72,2,2,aiddata|chapo,MRT,2021,aiddata:93065|chapo:93065,direct_reference
PM-4E255BFA41EF60,2,2,aiddata|chapo,MRT,2021,aiddata:93035|chapo:93035,direct_reference
PM-592ED70E9727B1,2,2,aiddata|chapo,MRT,2021,aiddata:93034|chapo:93034,direct_reference
PM-85B6822A4793F7,2,2,aiddata|chapo,MRT,2021,aiddata:93066|chapo:93066,direct_reference
PM-95860CD90CA72A,2,2,aiddata|chapo,MRT,2021,aiddata:93009|chapo:93009,direct_reference
PM-EF34B1C15A261C,2,2,aiddata|cla,MUS,2000,aiddata:20864|cla:MU.001,automatic_high_confidence
PM-B81A5099363A39,2,2,aiddata|cla,MUS,2001,aiddata:20881|cla:MU.005,automatic_high_confidence
PM-571DF415C329F9,2,2,aiddata|chapo,MUS,2008,aiddata:34156|chapo:34156,direct_reference
PM-5B7342FB81BD5D,2,2,aiddata|chapo,MUS,2008,aiddata:67620|chapo:67620,direct_reference
PM-054F8A2448A974,2,2,aiddata|chapo,MUS,2009,aiddata:34155|chapo:34155,direct_reference
PM-0DD05574825EF3,2,2,aiddata|chapo,MUS,2009,aiddata:14352|chapo:14352,direct_reference
PM-6BBDEB37092ADC,2,2,cla|codf,MUS,2009,cla:MU.002|codf:MU.002,automatic_high_confidence
PM-B605D55F8ED119,2,2,cla|codf,MUS,2009,cla:MU.016|codf:MU.016,automatic_high_confidence
PM-4E09A81351BE2E,2,2,cgef|cla,MUS,2011,cgef:MU.038|cla:MU.038,automatic_high_confidence
PM-638AD38F3977CD,2,2,cla|codf,MUS,2011,cla:MU.018|codf:MU.018,automatic_high_confidence
PM-C0C5F1CCD76865,3,3,aiddata|cla|codf,MUS,2018,aiddata:55627|cla:MU.032|codf:MU.032,human_confirmed
