candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-A0BC4D73D94734,cla:CG.047,codf:CG.047,COG,2013,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Mpila High School,Mpila High School
MC-A0BD5AE69DED56,aiddata:30201,chapo:30201,,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides RMB 70 million grant for Sino-Congolese Friendship Hospital Construction Project in M’Filou,Gov't provides grant for Sino-Congolese Friendship Hospital
MC-A0BF560E15918A,aiddata:35657,chapo:35657,BEN,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 13th medical team to Lokossa, Natitingou, Cotonou, and Kandi","13th team to Lokossa, Natitingou, Cotonou, & K&i"
MC-A0C5B59DD91087,cla:AO.089.37,codf:AO.089.37,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Marine Passenger Terminal, Cabinda","Marine Passenger Terminal, Cabinda"
MC-A0E548F8AAAEBA,cla:SD.097.09,codf:SD.097.09,SDN,2010,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Transmission Lines, South Kordofan (630km)","Transmission Lines, South Kordofan (630km)"
MC-A13D89CC148165,aiddata:72747,chapo:72747,MDG,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides $2,880,204 grant for Phase 1 of the Anosiala Hospital Technical Cooperation Project (Linked to Record ID#53131, #72748)",Gov't provided grant for the Anosiala Hospital technical project
MC-A141A84358F511,cgef:AO.009.71,cgp:AO.001.4,AGO,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Tchihumbwe Hydropower Plant (12MW); 110km Transmission Line (99.6km),Tchihumbwe Hydropower Plant
MC-A1584731087E79,aiddata:93266,chapo:93266,TCD,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Embassy provides anti-epidemic materials to the University of N'Djamena in June 2020,Embassy donates anti-epidemic materials to the University of N'djamena
MC-A15ACACEFEC3D7,aiddata:36376,chapo:36376,GIN,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides $5 million USD grant to Guinea for Ebola response activities,Gov't provided grant to guinea for Ebola response activities
MC-A162E7725518D6,aiddata:33031,chapo:33031,TZA,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Sends 21st Medical Team to Tanzania,Gov't sent 21st team
MC-A16AC267D56F8D,cgef:ET.096,cla:ET.090,ETH,2008,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 2","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3A"
MC-A17AA8E4B6696F,cgef:LS.012,cla:LS.012,LSO,2020,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Ramarothole Solar Plant (70MW),Ramarothole Solar Plant (70MW)
MC-A1AAC98C0E89D1,aiddata:34168,chapo:34168,,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides grant for establishment of China-CAR Anti-Malaria Center in Bangui,Gov't provides grant for anti-Malaria center
MC-A1AF852AB9203F,aiddata:93228,chapo:93228,SSD,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides medical equipment to Juba Teaching Hospital in South Sudan in March 2021,Gov't provided med. equipment to juba teaching hospital
MC-A1F8019ED1D5E0,aiddata:60418,chapo:60418,GAB,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates medical supplies to anti-cancer center in Gabon,Donates medical supplies to anti-cancer center
MC-A1FDB73E484DDB,aiddata:30513,chapo:30513,,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates Anti-Malaria Drugs,Gov't donates anti-Malaria drugs
MC-A21EF52440EC6C,cla:ZM.030,codf:ZM.030,ZMB,2015,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Smart Zambia National ICT Development Project, Phase 1","Smart Zambia National ICT Development Project, Phase 1"
MC-A22E57B58EE5F5,aiddata:67923,chapo:67923,AGO,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates second batch of anti-malaria medicine to Angola,Donates anti-Malaria medicine
MC-A23B92534F651D,cgef:AO.083,codf:AO.083,AGO,2014,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Sonangol Development; Sonaref Refinery,Sonangol Development; Sonaref Refinery
MC-A2661DC5BE9448,aiddata:60961,chapo:60961,TZA,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sent 25th Medical Team to Mainland Tanzania (Linked to Record ID#88321),Gov't sent 25th team to mainland
MC-A279ADBDA80276,aiddata:60601,chapo:60601,GAB,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 18th medical team to Sino-Gabonese Cooperation Hospital in Libreville and Sino-Gabonese Friendship Hospital in Franceville,Gov't dispatched 18th team to hospitals
MC-A27F4E19B4390B,cgef:ZA.044,codf:ZA.044,ZAF,2018,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Kusile Coal Plant (4800MW),Kusile Coal Plant (4800MW)
MC-A284B9D14D381F,aiddata:67838,chapo:67838,SLE,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides tropical infectious disease prevention and control training to Sierra Leone in May 2019 (linked to Record ID#62554),Gov't provided trop. infectious disease prevention & control training
MC-A2936EEADCCBAE,aiddata:92903,chapo:92903,ZMB,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 100,000 Sinopharm Covid-19 vaccine doses worth $1.8 million in August 2021","Gov't donated 100,000 Sinopharm Covid-19 vaccine doses"
MC-A2B2AB0034A5E4,cla:ZW.016,codf:ZW.016,ZWE,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Victoria Falls Airport, Renovation","Victoria Falls Airport, Renovation"
MC-A2CC446C374491,aiddata:56697,chapo:56697,TCD,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates athletic supplies to Chad in 2015,Gov't donates athletic supplies
MC-A2CE49BF330FD8,cgef:ZM.048,cla:ZM.048,ZMB,2014,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Transmission Line, Kariba North-Kafue West (330kV) (120km)","Transmission Line, Kariba North-Kafue West (330kV) (120km)"
MC-A2F411D4194CB7,aiddata:93299,chapo:93299,BEN,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,CCDECB donates FCFA 20 million-worth of anti-epidemic materials to Benin Ministry of Health (Linked to Record ID#94254),CCDECB donates anti-epidemic materials to Ministry of Health
MC-A2FC8AC2C1A7E5,aiddata:72795,chapo:72795,BEN,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides RMB 11.5 million RMB grant for Phase 2 of Parakou Military Instruction Hospital Construction Project (Linked to Record ID#34144, #72796)",Gov't provides grant for Parakou Military Instruction Hospital
MC-A314E479C07298,aiddata:87605,chapo:87605,,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates equipment worth RMB 800,000 to Central African Republic for 12th medical team (Linked to Record ID#36230)",Gov't donated equipment for 12th team
MC-A317FA6E7031DE,aiddata:21460,chapo:21460,ZWE,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides medicines and medical equipment worth $1.5 million to China-Zimbabwe Friendship Hospital (Linked to Record ID#20443, #72842, #26668)",Gov't provided medicines & med. equipment to friendship hospital
MC-A32486D3B1D227,cla:NG.058,codf:NG.058,NGA,2018,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"National ICT Infrastructure Backbone, Phase II Project","National ICT Infrastructure Backbone, Phase II Project"
MC-A35F9E8EAF230F,aiddata:62283,chapo:62283,GNQ,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China sends 29th medical team to Equatorial Guinea (linked to Record ID#86713,86721,88587, 88591)",Sent 29th team
MC-A3605C73E9F1A4,aiddata:93628,chapo:93628,CIV,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Complete Equipment Import and Export Group provides anti-epidemic supplies to Côte d'Ivoire in September 2020,COMPLANT provides anti-epidemic supplies
MC-A364C3824CB814,cgef:CM.069,cla:CM.069,CMR,2017,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Transmission Lines, Memve'ele - Ebolowa Hydropower Plant (225kV)","Transmission Lines, Memve'ele - Ebolowa Hydropower Plant (225kV)"
MC-A36C84A55F733D,cgef:ET.097,codf:ET.090,ETH,2008,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3B","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3A"
MC-A38D63A354399C,aiddata:72446,chapo:72446,TGO,2003,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donates 450,000 RMB worth of medicine to Togo","China donated 450,000 RMB worth of medicine"
MC-A39740FE736675,cla:ET.097,codf:ET.098,ETH,2008,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3B","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1"
MC-A39B7E30F8260F,aiddata:35176,chapo:35176,SDN,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates medical equipment worth CNY 5 million to Southern Sudan,China donated med. equipment to Southern Sudan
MC-A3AD76A7776317,cla:ER.016,codf:ER.016,ERI,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Agro-processing Projects; 3 Food Cold Storage Warehouses in 3 Cities, 1 Canning Factory, Drip-irrigation PVC Pipe Production Factory","Agro-processing Projects; 3 Food Cold Storage Warehouses in 3 Cities, 1 Canning Factory, Drip-irrigation PVC Pipe Production Factory"
MC-A3B46A2B54365E,aiddata:58860,chapo:58860,CMR,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 19th Chinese Medical Team to Cameroon in 2018 (linked to Record ID#58812),19th team sent
MC-A3C483F95D300A,aiddata:52299,chapo:52299,GHA,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government hosts 22 Ghanaian healthcare workers for maternity care seminar,Gov't hosts 22 Ghanaian healthcare workers for maternity care seminar
MC-A3E867FA1EB212,cla:GN.013,codf:GN.013,GIN,2014,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,National Backbone Fiber Optics,National Backbone Fiber Optics
MC-A3F67D198225C7,cla:SL.038,codf:SL.038,SLE,2019,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"National Fiber Optic Backbone Project, Phase 2","National Fiber Optic Backbone Project, Phase 2"
MC-A401D78F08F965,aiddata:53367,chapo:53367,RWA,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,18th Chinese medical team sent to Rwanda,18th team sent to Rw&a
MC-A405FB8CFEC91C,aiddata:36089,chapo:36089,BDI,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,12th medical team dispatched to Muramvya Provincial Hospital,12th team dispatched to Muramvya Provincial Hospital
MC-A40D494CB433FF,aiddata:58092,chapo:58092,MWI,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,4th Chinese medical team holds a clinic for 100 villagers and donates drugs to local clinics (Linked to Record ID#58015),4th team held a clinic for villagers & donated drugs to local clinics
MC-A413C0DA6183BA,aiddata:95673,chapo:95673,ZWE,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 500,000 Sinopharm Covid-19 vaccine doses worth $9 million in September 2021","Gov't donated 500,000 Sinopharm Covid-19 vaccine doses"
MC-A415F72123C459,cla:BF.008,codf:BF.008,BFA,2023,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Donsin Solar Power Plant (25MW),Donsin Solar Power Plant (25MW)
MC-A417526D8AED25,aiddata:91963,chapo:91963,ZWE,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government sends medical expert team in May 2020 to Zimbabwe (Linked to Record ID#93329),Gov't sent medical expert team
MC-A418E12FB8EDDB,aiddata:30101,chapo:30101,COM,2012,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donates malarial medicine, lab equipment and other supplies to Comoros (Linked to Record ID#409, #57366, #57367, #34813)","Donates anti-Malarial medicine, lab equipment and other supplies"
MC-A41FF5CC16FF5D,aiddata:59639,chapo:59639,BEN,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 19th medical team to Lokossa, Natitingou, and Cotonou","Gov't dispatched 19th team to Lokossa, Natitingou, & Cotonou"
MC-A44971CDB36AE4,aiddata:64455,chapo:64455,GIN,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 22nd medical team to Ignace Deen Hospital, Labé Regional Hospital, and National Institute for Drug Quality Inspection",Gov't dispatched 22nd team to Ignace Deen Hospital & other
MC-A4587A709DD97A,aiddata:36085,chapo:36085,BDI,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"14th medical team dispatched to Burundi to Prince Regent Charles Hospital, Gitega Provincial Hospital, and Muramvya Provincial Hospital",14th team dispatched to hospitals
MC-A45DBF36132F68,cgp:ZA.003.4,cla:ZA.005,ZAF,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,Ingula Hydropower Plant,"Eskom Capital Expenditure Programme: Medupi (4,800 MW) and Kusile Coal Plants (800 MW), Ingula HPP (333 MW), and Matla Mine 1 Shaft Relocation"
MC-A48C3A64224796,cgef:KE.087,cla:KE.087,KEN,2017,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Nairobi Underground Electric Power Distribution Network (Kilimani, Hurlingham, Ngong Road)","Nairobi Underground Electric Power Distribution Network (Kilimani, Hurlingham, Ngong Road)"
MC-A499DBD11066EC,aiddata:93042,chapo:93042,MRT,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Ministry of Foreign Affairs donates 10 heavy-duty ventilators to Mauritania December 2020,Ministry of Foreign Affairs donated 10 heavy-duty ventilators
MC-A4A33B82935513,aiddata:62732,chapo:62732,SLE,2012,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates anti-malarial drugs to Sierra Leone,China donated anti-Malarial drugs to Sierra Leone
MC-A4D81FCF9FF57F,aiddata:93591,chapo:93591,MLI,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,First Lady of China donates anti-epidemic materials to First Lady of Mali on behalf of the Chinese Government for the fight against COVID-19,1st lady of China donated materials to 1st lady of Mali against Covid
MC-A4DFDA3D3CD58B,aiddata:73579,chapo:73579,SYC,2002,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 8th medical team to Victoria Hospital,Gov't dispatched 8th team to Victoria Hospital
MC-A4E59431BFF3DF,cla:AO.155,codf:AO.155,AGO,2014,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Tomboco Substation (220/30 kV) and Water Treatment Plant of the Zaire-Bengo corridor,Tomboco Substation (220/30 kV) and Water Treatment Plant of the Zaire-Bengo corridor
MC-A50E97876F4B8E,aiddata:97035,chapo:97035,DJI,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,20th Chinese Medical Team in Djibouti donates medical supplies to Bertille Hospital in October 2021,20th team donated medical supplies to Bertille Hospital
MC-A524277B505832,cgef:AO.082,cla:AO.082,AGO,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Sonangol Development,Sonangol Development
MC-A52634FC896B4D,aiddata:97015,chapo:97015,ZWE,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Embassy donates masks to Zimbabwe Union of Journalists in Mashonaland West,Embassy donated masks to union of journalists in Mashonaland West
MC-A533C793A80877,cgef:AO.056,codf:AO.056,AGO,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Soyo-Kapary Transmission (400kV) and Transformation,Soyo-Kapary Transmission (400kV) and Transformation
MC-A53B119718BD65,cla:CD.006.10,codf:CD.006.10,COD,2008,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"RN5, Lubumbashi - Kasomeno, Katanga, Asphalting (137km)","RN5, Lubumbashi - Kasomeno, Katanga, Asphalting (137km)"
MC-A53D320A756BDB,aiddata:60784,chapo:60784,MOZ,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 20th medical team to Maputo Central Hospital,Gov't dispatched 20th team to Maputo Central Hospital
MC-A53E0DC7907659,aiddata:97934,chapo:97934,NGA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides USD 1,075,000 through World Health Organization for COVID-19 response in Nigeria in March 2020","Gov't provided USD 1,075,000 to support Covid-19 via WHO"
MC-A54D4B6B2AFBDC,aiddata:59496,chapo:59496,,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates AIDS supplies and agricultural equipment to Congolese Relief Foundation,Gov't donates AIDS supplies and agricultural equipment
MC-A550105B900E06,cgef:ZM.097,codf:ZM.097,ZMB,2017,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Kabwe - Pensulo Second Transmission Line (330kV) (300km),Kabwe - Pensulo Second Transmission Line (330kV) (300km)
MC-A58E11FAF6B5B1,aiddata:31020,chapo:31020,NGA,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates 2 million naira to the Nigerian Red Cross Society,Gov't donated 2 million naira to the Nigerian Red Cross society
MC-A5CD4AAB9D07C1,aiddata:822,chapo:822,KEN,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donates anti-malaria drugs worth 500,000 RMB to Kenya",Gov't donated anti-Malaria drugs
MC-A5D2DA38DAC077,cla:CG.009.17,codf:CG.009.17,COG,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"National Route 1, Pointe-Noire-Brazzaville Road, Dolisie - Brazzaville, Phase 2 (376km)","National Route 1, Pointe-Noire-Brazzaville Road, Dolisie - Brazzaville, Phase 2 (376km)"
MC-A5D436F9F41E83,aiddata:53041,chapo:53041,ZMB,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,ICBC provides $135.8 million loan for Hospital Construction and Associated Works Project,ICBC provided loan for hospital construction & associated works
MC-A5D97A34F71C9C,cla:SD.031,codf:SD.031,SDN,2008,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Water Supply Equipment Purchase, Nyala","Water Supply Equipment Purchase, Nyala"
MC-A5F1C570A2B88B,cla:AO.089.98,codf:AO.089.98,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Calueque Irrigated Perimeter,Calueque Irrigated Perimeter
MC-A6009F33A9D610,aiddata:21273,chapo:21273,NER,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates Anti-Malarial Medicine to Niger (June),China donated anti-Malarial medicine to Niger (june)
MC-A62288ACCF4F3E,aiddata:35587,chapo:35587,MRT,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 29th Chinese medical team to Nouakchott, Sélibaby, Kiffa, and Néma","Gov't dispatched 29th team to Nouakchott, Sélibaby, Kiffa, & Néma"
MC-A66A503282DADE,aiddata:93366,chapo:93366,,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates anti-epidemic materials to the Congolese Government in April 2020,Gov't donates anti-epidemic materials
MC-A6AC101C7C980B,aiddata:97949,chapo:97949,BEN,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides USD 982,617 to World Health Organization for COVID-19 response in Benin in March 2020",Gov't funds Covid-19 WHO support
MC-A6EF9373238957,aiddata:34813,chapo:34813,COM,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides grant for establishment of anti-malaria medical center (Linked to Record ID#30101, #409, #57366, #57367)",Gov't provides grant for anti-Malaria medical center
MC-A6F0F89AA0E5F6,cgef:AO.089.48,codf:AO.089.48,AGO,2016,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Electricity Transmission and Transformation, Lauca - Huambo","Electricity Transmission and Transformation, Lauca - Huambo"
MC-A6FA8E94D437AF,aiddata:91643,chapo:91643,BWA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government provides anti-epidemic materials to Botswana in May 2020,Gov't donates anti-epidemic materials
MC-A7169DDAF456C8,aiddata:92070,chapo:92070,GHA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates PPE to the Government of Ghana for COVID-19 relief,Gov't donated PPE to the gov't of Ghana for Covid-19 relief
MC-A7240228712F86,aiddata:34170,chapo:34170,GNQ,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides grant for establishment of anti-malaria center at Bata General Hospital,Gov't provides grant for anti-Malaria center at Bata General Hospital
MC-A75AFCA0809B1C,aiddata:67518,chapo:67518,STP,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches second medical team to Ayres de Menezes Hospital,Gov't dispatched 2nd team to Ayres de Menezes Hospital
MC-A75D4622768615,cla:MZ.062,codf:MZ.062,MOZ,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Maluana Data Center,Maluana Data Center
MC-A76ACE5F38D05C,cgef:ET.061,cla:ET.061,ETH,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Transmission Lines, Gibe III - Addis Ababa (400kV)","Transmission Lines, Gibe III - Addis Ababa (400kV)"
MC-A789BB62467809,aiddata:63125,chapo:63125,SLE,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese embassy donates $80,000 worth of Ribavirin to Sierra Leone","Embassy donated $80,000 worth of Ribavirin to Sierra Leone"
MC-A78C31D8CD819C,aiddata:92588,chapo:92588,MWI,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,National People's Congress of China donates anti-epidemic materials to Malawi Parliament,Congress of China donated anti-epidemic materials to Malawi parliament
MC-A79BF2A9BB6976,aiddata:21265,chapo:21265,NER,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates Anti-Malaria Medicine to Niger,China donated anti-Malaria medicine to Niger
MC-A7A52E741B80C0,aiddata:36447,chapo:36447,MLI,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates 80 million XOF to Mali in medical materials for Ebola,China donated 80 million XOF to Mali in med. materials for Ebola
MC-A7B1C1C61493E6,cgef:ET.033,cgp:ET.002.2,ETH,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Adama Wind Array 2 (153MW),Adama Wind Farm
MC-A7E2C163771A4F,cla:AO.063,codf:AO.063,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Caio Port, Cabinda; Sinosure Premium","Caio Port, Cabinda; Sinosure Premium"
MC-A7EB052B5DC17E,aiddata:92922,chapo:92922,UGA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,International Liaison Department of the Central Committee of the Communist Party of China donates COVID-19 supplies to Uganda National Resistance Movement,ILD of the central committee donated Covid-19 supplies to NRM
MC-A7EB4DEBB89E34,aiddata:92927,chapo:92927,UGA,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends the 21st medical team to Uganda in January 2021,Gov't sent the 21st team
MC-A7F8546B4D3A0E,aiddata:36221,chapo:36221,CPV,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 13th medical team to Praia Central Hospital,Gov't dispatched 13th team to Praia Central Hospital
MC-A8083059AA480A,aiddata:19694,chapo:19694,MDG,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates batch of medicines and medical equipment (Linked to Record ID#59703, #59711, #59716, #59719)",Gov't donated batch of medicines & med. equipment
MC-A836470ACCE2AD,cla:MZ.010,codf:MZ.010,MOZ,2012,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Maputo Ring Road (74km),Maputo Ring Road (74km)
MC-A83F8C36A2D7E1,cgef:KE.011,codf:KE.011,KEN,2012,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Drilling Materials for Olkaria Geothermal Wells,Drilling Materials for Olkaria Geothermal Wells
MC-A852AAB8D7A77A,aiddata:68605,chapo:68605,MOZ,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 4 malaria experts to Mozambique (Linked to Record ID#68603),Sent 4 Malaria experts
MC-A88174C4278302,cgef:ZM.025,cgp:ZM.002.1,ZMB,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kafue Gorge Lower Hydropower Plant (750MW),Kafue Gorge Lower Hydropower Plant
MC-A886406246D1D9,aiddata:35012,chapo:35012,TGO,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 20th medical team to Lomé-Commune Health District Hospital and Kara Regional Hospital,Gov't dispatched 20th team to hospitals
MC-A887F00C8A861B,aiddata:718,chapo:718,CIV,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides RMB 3 million grant for Malaria Research and Control Center Project (Linked to Record ID#66116),Gov't provides grant for Malaria research and control center project
MC-A88C47EC5E60BE,cla:UG.037,codf:UG.037,UGA,2023,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"The National Data Transmission Backbone Infrastructure/ E-Government Infrastructure Project, Phase V","The National Data Transmission Backbone Infrastructure/ E-Government Infrastructure Project, Phase V"
MC-A8A6B94369B01D,cgef:CI.041,cgp:CI.002.1,CIV,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,Gribo Popoli Hydropower Project (112MW),Gribo-Popoli Hydropower Plant
MC-A8B0C6209F2DB4,aiddata:92423,chapo:92423,RWA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese People's Political Consultative Conference donates medical supplies to Rwanda Senate for the fight against Covid-19 in July 2020,Consultative conference donated med. supplies to senate to fight Covid
MC-A8CC2E481A7D93,aiddata:96944,chapo:96944,BDI,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Embassy provides anti-epidemic materials to the Burundi Ministry of Public Health and AIDS Prevention and Control in July 2021,Embassy donates anti-epidemic materials
MC-A8E0139DAD563E,cla:AO.065.02,codf:AO.065.02,AGO,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Calueque, Cunene Irrigation Canal, Phase 1","Calueque, Cunene Irrigation Canal, Phase 1"
MC-A8E11C0188BB07,aiddata:59513,chapo:59513,BEN,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,China donates 400 million CFA of medical equipment to Lokossa Hospital,Donates medical equipment to Lokossa Hospital
MC-A8EA7E3D845A28,aiddata:73525,chapo:73525,COM,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 6th medical team to El-Maarouf National Hospital Center, Fomboni Hospital, and Hombo Hospital",Gov't dispatched 6th team to hospitals
MC-A8F821AC796A0C,aiddata:93152,chapo:93152,NGA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Civil Engineering Construction Corporation provides anti-epidemic materials to Lagos State Government in March 2020,Construction corporation provided anti-epidemic materials to Lagos
MC-A9154A53D13188,cla:ET.055,codf:ET.055,ETH,2013,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Bole Airport, Expansion","Bole Airport, Expansion"
MC-A923ED533F2C55,aiddata:53192,chapo:53192,CPV,2002,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides grant for Praia Central Hospital Surgical Ward Construction Project,Gov't provides grant for Praia Central Hospital
MC-A939C35382ACB9,cgef:LS.012,cgp:LS.001.1,LSO,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Ramarothole Solar Plant (70MW),Ramarothole Solar Plant
