project_match_id,source_db,record_id,country_iso3,country_name_en,country_name_zh,panel_eligible,year,year_basis,project_name,description,amount_value,amount_unit,price_basis,amount_measure,metric_value,metric_unit,flow_type_raw,fund_type,sector_raw,sector_harmonized,sector_mapping_method,latitude,longitude,geo_precision,is_regional,is_framework,amount_missing,is_estimated,is_imputed,is_outlier,match_status,match_confidence,candidate_count,source_file
SRC-60C6E6F662B341,aiddata,2459,SDN,Sudan,苏丹,True,2010,commitment_year,CNPC funds poverty relief project in Sudan,,771683.083861,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-BB49DCA41E85B2,aiddata,2461,SDN,Sudan,苏丹,True,2010,commitment_year,Chinese Government cancels RMB 40 million of the Government of Sudan’s outstanding obligations,,7600066.70534,USD,constant_2023_usd,commitment,,,Debt forgiveness,debt_relief,600,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-B1D7CA76D0E5C9,aiddata,20974,SDN,Sudan,苏丹,True,2010,commitment_year,CNPC donates $1 million USD for training of petroleum specialists,,1286138.473102,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,320,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-E9A0BD39EE3328,aiddata,53415,SDN,Sudan,苏丹,True,2010,commitment_year,"China National Petroleum Corporation provides $600,000 USD for First Abu Ushar Friendship Hospital Reconstruction and Expansion Project (Linked to Record ID#30435, #53314, #71822, #71824)",,771683.083861,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-2635CF67BE732B,aiddata,56336,SDN,Sudan,苏丹,True,2010,commitment_year,China donates RMB 4 million worth of furniture to Sudan Friendship Hall,,760006.670534,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-38406322457B30,aiddata,56529,SDN,Sudan,苏丹,True,2010,commitment_year,Chinese government assists Sudan to construct 30 wells in Darfur (Linked to Record ID#47218),,,USD,constant_2023_usd,commitment,,,Grant,grant,140,water_sanitation,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-40E57F92F44553,aiddata,56848,SDN,Sudan,苏丹,True,2010,commitment_year,China provides material support for Sudanese elections (Linked to Record ID#2451),,,USD,constant_2023_usd,commitment,,,Grant,grant,150,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-58FCDADD69EB54,aiddata,59179,SDN,Sudan,苏丹,True,2010,commitment_year,China donates two batches of anti-malaria drugs to Sudan in August 2010,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-94CC8F6FB5B4E1,aiddata,59486,SDN,Sudan,苏丹,True,2010,commitment_year,"China donated office equipments to ruling party of the South Sudan Autonomous Government, the Sudanese People's Liberation Movement (SPLM)",,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-B2A63E9E3845DB,aiddata,59493,SDN,Sudan,苏丹,True,2010,commitment_year,China donates sports equipments to Southern Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,160,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-970AEC77BF9A4A,aiddata,60718,SDN,Sudan,苏丹,True,2010,commitment_year,China offers training to officials from Southern Sudan,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-0B11AEC0AC1AED,aiddata,71824,SDN,Sudan,苏丹,True,2010,commitment_year,"Chinese Embassy in Sudan grants $35,350 USD for First Abu Ushar Friendship Hospital Reconstruction and Expansion Project (Linked to Record ID#53415, #30435, #53314, and #71822)",,45464.995024,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-1C29CBBF56EC0E,aiddata,55696,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese Government provides $104 million loan for Phase I of 135MW Upper Atbara Hydropower Project,,118195703.372197,USD,constant_2023_usd,commitment,,,Loan,loan,230,energy,rule_based_v1,,,country,False,False,False,False,False,False,auto_high_confidence,0.92,1,aiddata_africa_clean.csv
SRC-777D06D6F95121,aiddata,73279,SDN,Sudan,苏丹,True,2011,commitment_year,China Eximbank provides government concessional loan for Fishing Boat Acquisition Project,,,USD,constant_2023_usd,commitment,,,Loan,loan,310,finance,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-15689021B877EC,aiddata,73281,SDN,Sudan,苏丹,True,2011,commitment_year,China Eximbank provides government concessional loan for Water Equipment Acquisition Project,,,USD,constant_2023_usd,commitment,,,Loan,loan,140,water_sanitation,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-92E2BBDED6A68A,aiddata,97771,SDN,Sudan,苏丹,True,2011,commitment_year,CHEC provides loan — via deferred payment arrangement — for Marsa Shaikh Ibrahim Livestock Port Construction Project,,106168176.120002,USD,constant_2023_usd,commitment,,,Loan,loan,210,transport,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-95DBA92A80E159,aiddata,2465,SDN,Sudan,苏丹,True,2011,commitment_year,China donates musical instruments to Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,160,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-DCE920600429B6,aiddata,30423,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese Government dispatches 30th Chinese medical team to Abu Ushar Friendship Hospital and Omdurman Friendship Hospital,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-573D9CEB1FD552,aiddata,43974,SDN,Sudan,苏丹,True,2011,commitment_year,China grants Sudan funding for construction of bridges in Darfur (linked to ID #2470),,,USD,constant_2023_usd,commitment,,,Grant,grant,210,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-328E089DD45849,aiddata,55916,SDN,Sudan,苏丹,True,2011,commitment_year,"China builds solar streetlights in Khartoum, Sudan",,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-1C16A9E4DBDB1C,aiddata,55939,SDN,Sudan,苏丹,True,2011,commitment_year,"China donates 26 sets of biogas equipment to Taba Village, White Nile State, Sudan",,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-29D1F869ACAFCB,aiddata,56288,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese Government reschedules two interest-free loans for unspecified projects,,,USD,constant_2023_usd,commitment,,,Debt rescheduling,loan,600,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-6C802D5AABEB32,aiddata,56665,SDN,Sudan,苏丹,True,2011,commitment_year,"Chinese Government provides $13 million USD grant for Omdurman Friendship Center for Vocational Training Rehabilitation Project (Linked to Record ID#56675, #56678, ETCA #57626)",,14774462.921525,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-B1F5F26C419E32,aiddata,56675,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese Ministry of Commerce and Hunan Vocational College of Foreign Trade train personnel at Omdurman Friendship Center for Vocational Training (linked with #56665 and #56678),,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-D88420F4276434,aiddata,56745,SDN,Sudan,苏丹,True,2011,commitment_year,China National Petroleum Corporation donates 10 Tractors to Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,reviewed_no_match,1,1,aiddata_africa_clean.csv
SRC-30334016C50BBB,aiddata,57093,SDN,Sudan,苏丹,True,2011,commitment_year,"China donates $500,000 USD to Southern Sudan Referendum Committee (Linked to Record ID#57096)",,568248.573905,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-EAD332C4795A44,aiddata,57603,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese government sends agriculture experts to Sudan,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-479F49CC1B8EC3,aiddata,58846,SDN,Sudan,苏丹,True,2011,commitment_year,"China National Petroleum Corporation donates auxiliary facilities worth $100,000 USD for Juba Primary School (Linked to Record ID#58811)",,113649.714781,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-5A9D787CCAC781,aiddata,60720,SDN,Sudan,苏丹,True,2011,commitment_year,Chinese Consulate in Juba donates sporting goods to Southern Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,160,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-7F3020AA14315A,aiddata,30434,SDN,Sudan,苏丹,True,2012,commitment_year,"Chinese Government signs ETCA providing RMB 120 million interest-free loan for Friendship Hall Renovation Project (Linked to Record ID#2148, #57993, ETCA #30433)",,20615912.01136,USD,constant_2023_usd,commitment,,,Loan,loan,150,health,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-1A2CAB9D85159B,aiddata,30440,SDN,Sudan,苏丹,True,2012,commitment_year,China Development Bank provides $1.5 billion loan to the Sudan National Petroleum Corporation for budget support,,1625726751.61153,USD,constant_2023_usd,commitment,,,Loan,loan,510,transport,rule_based_v1,,,country,False,False,False,False,False,False,human_confirmed,1,2,aiddata_africa_clean.csv
SRC-23D0AABED77584,aiddata,96262,SDN,Sudan,苏丹,True,2012,commitment_year,CPFHK provides oil prepayment facility to Sudan National Petroleum Corporation (SUDAPET) for unspecified purposes,,2148809721.60099,USD,constant_2023_usd,commitment,,,Loan,loan,510,other,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-EFFF72FFC88C2B,aiddata,30422,SDN,Sudan,苏丹,True,2012,commitment_year,China donates 50 Saloon cars to Sudanese president's office,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-4765ECC0946A7D,aiddata,32593,SDN,Sudan,苏丹,True,2012,commitment_year,Chinese Government provides grant for Medical Staff Dormitory Construction Project at Ad-Damazin Friendship Hospital,,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-3862FFC98579F0,aiddata,56407,SDN,Sudan,苏丹,True,2012,commitment_year,Chinese government donates equipment to Sudan's Africa City of Technology Advanced Computing Center,,,USD,constant_2023_usd,commitment,,,Grant,grant,220,communications,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-335D08D21A49FD,aiddata,57170,SDN,Sudan,苏丹,True,2012,commitment_year,Chinese engineers renovate primary school in Nyala (Linked to Record ID#2187 and #57283),,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-9500297A9A37BA,aiddata,30466,SDN,Sudan,苏丹,True,2013,commitment_year,China donates agricultural equipment to Darfur region,,,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-9009F1FA489BD9,aiddata,30730,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese UN peacekeepers construct China-Sudan Friendship Road in Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,210,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-A26E9AEA580598,aiddata,30789,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese embassy and Chinese-funded enterprises in Sudan donate aid materials to flood-hit Sudanese,,66228.734927,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-D7A5415FA0C021,aiddata,30791,SDN,Sudan,苏丹,True,2013,commitment_year,ZTE Donates Waterproof Bags to Schoolchildren,,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-6A82B9BE4FC431,aiddata,30792,SDN,Sudan,苏丹,True,2013,commitment_year,"Sinohydro Engineering Bureau 7 donates 50,000 Sudanese pounds to help flood refugees (Linked to Record ID#30789)",,11038.122488,USD,constant_2023_usd,commitment,,,Grant,grant,720,energy,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-FA2A5EF49D3850,aiddata,35024,SDN,Sudan,苏丹,True,2013,commitment_year,"Chinese Government dispatches 31st Chinese medical team to Abu Ushar Friendship Hospital, Omdurman Friendship Hospital, and Ad-Damazin Friendship Hospital",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-2103BA71020562,aiddata,36142,SDN,Sudan,苏丹,True,2013,commitment_year,China provides 100 buses to Sudan for transport enhancement,,,USD,constant_2023_usd,commitment,,,Grant,grant,210,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-B7F7D717B82DFC,aiddata,55934,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese government grants mobile solar power equipment to Sudan (linked to Record ID#55931),,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-901EE77686D72A,aiddata,56894,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy in Sudan donates flood relief supplies to Sudanese Women's Union,,,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C2DDA488CAD725,aiddata,56933,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese government donates tractors to Sudan,,,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-8DAC0FD4B792A5,aiddata,57212,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy in Sudan donates transportation and office supplies to Sanad Foundation,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-FF08FBEF79B06D,aiddata,57215,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy in Sudan donates transportation and office supplies to Al-Birr & Al-Tawasul Organization,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,transport,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-8DA34CD7E5CD31,aiddata,57276,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy in Sudan donates office supplies and vehicles to Sudanese Women's Union,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-1F16BA77F4F824,aiddata,57279,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy and Chinese-funded enterprises in Sudan donate flood-relief materials to the Al-Birr and Al-Tawasul Organization,,,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-F4983AF8CB723C,aiddata,57283,SDN,Sudan,苏丹,True,2013,commitment_year,Chinese Embassy in Sudan donates school supplies and sport equipment to Nyala Friendship School (Linked to Record ID#2187 and #57170),,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-6E347269E19162,aiddata,36135,SDN,Sudan,苏丹,True,2014,commitment_year,Chinese Government provides RMB 100 million interest-free loan for mineral exploration (Linked to Record ID#36134),,16644516.697015,USD,constant_2023_usd,commitment,,,Loan,loan,320,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-ABF837501CFA77,aiddata,36146,SDN,Sudan,苏丹,True,2014,commitment_year,"Chinese Government provides $74 million loan to facilitate acquisition of agricultural production inputs (Linked to Record ID#36144, #36145)",,75890935.387369,USD,constant_2023_usd,commitment,,,Loan,loan,310,agriculture,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-1F522004C1972C,aiddata,97777,SDN,Sudan,苏丹,True,2014,commitment_year,CDB provides $181.5 million loan to Sudatel to convert vendor financing into long-term debt,,186137902.335236,USD,constant_2023_usd,commitment,,,Loan,loan,220,communications,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-3E7018966613C9,aiddata,36134,SDN,Sudan,苏丹,True,2014,commitment_year,Chinese Government provides RMB 150 million grant for mineral exploration (Linked to Record ID#36135),,24966775.045523,USD,constant_2023_usd,commitment,,,Grant,grant,320,industry_mining,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-0A653C5BA625F2,aiddata,55931,SDN,Sudan,苏丹,True,2014,commitment_year,"China donates mobile solar lights to Khartoum, Sudan (linked to Record ID#55934)",,,USD,constant_2023_usd,commitment,,,Grant,grant,230,energy,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-8DF86402C57F60,aiddata,56795,SDN,Sudan,苏丹,True,2014,commitment_year,Chinese government donates malaria prevention and treatment center equipment to Sudan (Linked to Record ID#56796),,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-59239D488EACF7,aiddata,56796,SDN,Sudan,苏丹,True,2014,commitment_year,Chinese government grant for anti-malaria drug project (Linked to Record ID#56795),,,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-8D6BBA33F78834,aiddata,56806,SDN,Sudan,苏丹,True,2014,commitment_year,China donates flood relief materials to Al Birr & Al Tawasul Organization,,,USD,constant_2023_usd,commitment,,,Grant,grant,720,humanitarian,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-7DD8CB1CFCB996,aiddata,56886,SDN,Sudan,苏丹,True,2014,commitment_year,Chinese Embassy in Sudan donates office and training equipment to Sudanese Women's Union,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-188C93B5477DEF,aiddata,52420,SDN,Sudan,苏丹,True,2015,commitment_year,China sign meteorological grant of 2.7 million dollars with Sudan (Linked to Record ID#68495),,2824735.629784,USD,constant_2023_usd,commitment,,,Grant,grant,160,other,rule_based_v1,,,country,False,False,False,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-A81E7C1BE269AC,aiddata,53298,SDN,Sudan,苏丹,True,2015,commitment_year,Chinese Embassy in Sudan donates school supplies to Shendi primary school (linked with #57292),,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C3CAC57FFBF6BE,aiddata,53305,SDN,Sudan,苏丹,True,2015,commitment_year,"Chinese Embassy in Sudan donates backpacks to elementary school in Bahari District, Khartoum, Sudan",,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-902C47EE8BD88E,aiddata,53315,SDN,Sudan,苏丹,True,2015,commitment_year,Chinese Government Funds Sudanese Professionals to Receive Statistical and Applied Technical Training in China,,,USD,constant_2023_usd,commitment,,,Scholarships/training in the donor country,grant,250,industry_mining,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-53B0F984794849,aiddata,53316,SDN,Sudan,苏丹,True,2015,commitment_year,China holds Cotton Technology Overseas Training Course in Sudan,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,310,agriculture,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-2E936AF98E5194,aiddata,56801,SDN,Sudan,苏丹,True,2015,commitment_year,"Chinese Government dispatches 32nd Chinese medical team to Abu Ushar Friendship Hospital, Omdurman Friendship Hospital, and Ad-Damazin Friendship Hospital",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-C3543E8101E67B,aiddata,57292,SDN,Sudan,苏丹,True,2015,commitment_year,Chinese Embassy in Sudan donates teaching supplies to Houxibanka primary school in Shendi in Sudan (linked with #53298),,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-48E974B0909C7F,aiddata,53307,SDN,Sudan,苏丹,True,2016,commitment_year,Chinese Embassy in Sudan donates school uniforms to Yarmouk Primary school in Khartoum State,,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-DD7C50A9895D33,aiddata,53308,SDN,Sudan,苏丹,True,2016,commitment_year,Chinese Embassy in Sudan donates school uniforms to Mustafa Primary School in Khartoum State,,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-5D583190F16161,aiddata,53309,SDN,Sudan,苏丹,True,2016,commitment_year,All-China Women's Federation donates office supplies to the Sudanese Women’s Union,,,USD,constant_2023_usd,commitment,,,Grant,grant,150,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-97EA978F39697A,aiddata,53310,SDN,Sudan,苏丹,True,2016,commitment_year,China Initiates 2016 'Guangmingxing' Project in Sudan Offering Free Cataract Surgeries,,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-F400CA6281AD4C,aiddata,53311,SDN,Sudan,苏丹,True,2016,commitment_year,Chinese Embassy in Sudan Donates Wheelchairs and Crutches to the Sudanese National Union of the Physically Disabled,,,USD,constant_2023_usd,commitment,,,Grant,grant,530,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-A8340C11EBEB8A,aiddata,53312,SDN,Sudan,苏丹,True,2016,commitment_year,Chinese Embassy to Sudan Donates Multimedia Equipment to the Confucius Institute at the University of Khartoum (Sudan),,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-7D1AA26B023ED7,aiddata,53313,SDN,Sudan,苏丹,True,2016,commitment_year,"Chinese Embassy in Sudan Donates 3,500 Blankets to the Khartoum State of Sudan in Response to Flooding",,,USD,constant_2023_usd,commitment,,,Grant,grant,530,other,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-EB859B0A480863,aiddata,53314,SDN,Sudan,苏丹,True,2016,commitment_year,"Chinese Government provides RMB 20.31 million grant for Second Abu Ushar Friendship Hospital Reconstruction and Expansion Project (Linked to Record ID#30435, #53415)",,3333684.20413,USD,constant_2023_usd,commitment,,,Grant,grant,120,health,rule_based_v1,,,country,False,False,False,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
SRC-B0767FA6D56684,aiddata,56643,SDN,Sudan,苏丹,True,2016,commitment_year,"Chinese Embassy in Sudan donates teaching materials to Sino-Sudanese Friendship School in Nyala, Sudan",,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
SRC-C03DE3DD98FEB7,aiddata,56824,SDN,Sudan,苏丹,True,2016,commitment_year,Chinese government donates performance supplies to the Sudan Acrobatic Troupe,,,USD,constant_2023_usd,commitment,,,Grant,grant,160,government,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
PM-6140F6BBA3398F,aiddata,87628,SDN,Sudan,苏丹,True,2016,commitment_year,"China conducts 1,041 cataract sugeries through Bright Journey Project",,,USD,constant_2023_usd,commitment,,,Free-standing technical assistance,grant,120,health,rule_based_v1,,,country,False,False,True,False,False,False,direct_reference,1,0,aiddata_africa_clean.csv
PM-C58B745DD28F50,aiddata,72211,SDN,Sudan,苏丹,True,2017,commitment_year,Chinese Government provides RMB 100 million interest-free loan — via ETCA — for Integrated Slaughterhouse Project (Linked to Record ID#54083),,15747463.062185,USD,constant_2023_usd,commitment,,,Loan,loan,310,agriculture,rule_based_v1,,,country,False,False,False,False,False,False,human_confirmed,1,1,aiddata_africa_clean.csv
SRC-E074F284E1B03C,aiddata,54083,SDN,Sudan,苏丹,True,2017,commitment_year,Chinese Government provides RMB 458.7 million grant — via ETCA — for Integrated Slaughterhouse Project (Linked to Record ID#72211),,72233613.066241,USD,constant_2023_usd,commitment,,,Grant,grant,310,agriculture,rule_based_v1,,,country,False,False,False,False,False,False,reviewed_no_match,1,1,aiddata_africa_clean.csv
SRC-1D66D219293637,aiddata,56641,SDN,Sudan,苏丹,True,2017,commitment_year,Chinese Embassy in Sudan donates backpacks to Sudanese primary schools,,,USD,constant_2023_usd,commitment,,,Grant,grant,110,education,rule_based_v1,,,country,False,False,True,False,False,False,unmatched,0,0,aiddata_africa_clean.csv
